GAME_ID,GAME_DATE,MATCHUP,TEAM_1_NAME,TEAM_1_ID,TEAM_2_NAME,TEAM_2_ID,TEAM_1_WIN/LOSS,TEAM_1_HOME/AWAY,TEAM_1_PTS,TEAM_1_POSS,TEAM_1_PPP,TEAM_1_DEF_PPP,TEAM_1_TS%,TEAM_1_eFG%,TEAM_1_FGA,TEAM_1_FGM,TEAM_1_FG3M,TEAM_1_FTA,TEAM_1_FG_PCT,TEAM_1_OREB,TEAM_1_DREB,TEAM_1_AST,TEAM_1_TOV,TEAM_1_WIN_PCT,TEAM_2_HOME/AWAY,TEAM_2_PTS,TEAM_2_POSS,TEAM_2_PPP,TEAM_2_DEF_PPP,TEAM_2_TS%,TEAM_2_eFG%,TEAM_2_FGA,TEAM_2_FGM,TEAM_2_FG3M,TEAM_2_FTA,TEAM_2_FG_PCT,TEAM_2_OREB,TEAM_2_DREB,TEAM_2_AST,TEAM_2_TOV,TEAM_2_WIN_PCT
22200001,2022-10-18,BOS vs. PHI,Boston Celtics,1610612738,Philadelphia 76ers,1610612755,1,1,75.3528773072747,47.29974628488598,87.86678056298308,49.87843827767732,86.04958532888219,88.00004734637675,56.43153526970954,55.30474040632054,90.56974459724952,21.631878557874764,41.999999999999936,36.0,74.02376910016977,57.44680851063831,36.578947368421055,97.6,0.0,51.14006514657981,15.795578108010282,85.27949673104227,77.90851550878998,98.75137101032956,82.33825512537472,0.0,29.79683972911964,35.55992141453831,76.47058823529412,65.99999999999996,18.947368421052637,26.485568760611205,37.31587561374796,43.42105263157895,90.40000000000002
22200002,2022-10-18,GSW vs. LAL,Golden State Warriors,1610612744,Los Angeles Lakers,1610612747,1,1,84.25624321389795,90.40231968104402,66.01257187391762,42.54388941085156,86.49339377437619,96.76404219602628,72.3374827109267,72.91196388261851,100.0,0.0,49.99999999999994,50.31578947368421,52.29202037351443,100.0,100.0,66.00000000000001,0.0,68.51248642779588,90.561797752809,49.50704227889284,52.33275891017447,54.07213760536816,47.06604873208619,59.19778699861688,67.94582392776523,6.090373280943026,100.0,55.99999999999995,40.63157894736842,75.55178268251274,38.78887070376432,52.10526315789473,63.40000000000001
22200003,2022-10-19,ORL @ DET,Orlando Magic,1610612753,Detroit Pistons,1610612765,0,0,17.263843648208468,51.5839072127583,22.65835469996501,20.207212971649906,38.46893078952133,29.089316733670017,28.21576763485477,24.37923250564334,5.697445972495088,74.95256166982922,31.99999999999992,43.78947368421053,38.70967741935484,11.620294599018004,73.68421052631578,41.6,100.0,7.38327904451683,53.149691917361295,11.026134931491567,27.609839039557336,17.568367961433786,7.318164375739024,37.344398340248965,6.5462753950338595,15.717092337917482,85.57874762808349,0.0,61.26315789473684,13.412563667232597,8.01963993453355,73.94736842105263,0.0
22200004,2022-10-19,WAS @ IND,Washington Wizards,1610612764,Indiana Pacers,1610612754,1,0,32.79044516829533,40.84088437839823,46.906183606490735,58.73066602655346,59.09444302081665,60.04880276146084,35.5463347164592,54.401805869074494,13.948919449901767,34.72485768500949,61.99999999999996,31.36842105263158,54.159592529711375,40.58919803600654,53.1578947368421,44.0,100.0,60.58631921824104,90.25009061254092,41.4699908764481,22.5660662045286,53.45534109219345,50.88854947896694,65.6984785615491,51.69300225733634,50.687622789783894,54.83870967741935,29.999999999999915,43.57894736842105,15.28013582342954,61.8657937806874,70.52631578947368,44.0
22200005,2022-10-19,HOU @ ATL,Houston Rockets,1610612745,Atlanta Hawks,1610612737,0,0,11.292073832790445,61.42805364262413,9.498476114838438,61.87302788595961,5.432210873747879,0.0,57.67634854771785,25.73363431151241,0.3929273084479371,80.26565464895636,6.000000000000007,100.0,35.653650254668925,0.0,98.94736842105264,12.200000000000005,100.0,79.69598262757872,78.5864443639,69.65826867190701,14.402085202148044,49.1037200460114,44.93434534267556,97.37206085753805,100.0,5.50098231827112,37.00189753320683,57.99999999999995,62.10526315789474,39.72835314091681,35.02454991816694,27.368421052631582,58.60000000000001
22200006,2022-10-19,NOP @ BKN,New Orleans Pelicans,1610612740,Brooklyn Nets,1610612751,1,0,43.53963083604778,53.57738310982244,49.29363360850514,36.62727562342934,54.121468904929735,47.5556722709203,42.87690179806362,52.370203160270876,8.840864440078585,65.46489563567363,51.99999999999994,50.73684210526316,39.38879456706282,46.9721767594108,63.1578947368421,61.00000000000001,100.0,34.527687296416936,24.189923885465824,60.896149748355874,55.00819448719084,81.81344912164776,81.77219050178792,14.937759336099585,41.534988713318285,38.1139489194499,29.601518026565465,65.99999999999996,10.31578947368421,27.67402376910017,42.22585924713584,45.0,68.40000000000002
22200007,2022-10-19,MIA vs. CHI,Miami Heat,1610612748,Chicago Bulls,1610612741,0,1,0.0,6.531351939108363,36.04948917050241,55.7402429745696,40.59687242121006,25.242880590707905,16.735822959889347,0.0,24.75442043222004,43.64326375711576,12.000000000000014,36.0,8.149405772495756,19.639934533551557,39.47368421052632,66.00000000000001,0.0,32.464712269272525,38.303733236680216,48.381764506706936,23.05834260753471,62.99129044052211,60.67683879316669,34.024896265560166,61.6252821670429,0.0,25.23719165085389,71.99999999999996,14.526315789473685,49.9151103565365,27.986906710310965,37.10526315789473,56.2
22200008,2022-10-19,CLE @ TOR,Cleveland Cavaliers,1610612739,Toronto Raptors,1610612761,0,0,24.7557003257329,0.0,68.19319727534715,57.106693761266555,69.09883880800724,70.87907038757072,15.767634854771783,43.566591422121896,18.860510805500983,35.86337760910816,67.99999999999996,35.78947368421053,15.110356536502549,34.36988543371522,36.31578947368421,83.0,100.0,30.07600434310532,27.78542950344339,53.426022458760805,42.15758705890885,8.062817433723495,3.010509955586617,85.61549100968188,49.43566591422122,5.108055009823183,50.664136622390885,10.000000000000012,88.0,0.0,20.62193126022913,0.0,58.60000000000001
22200009,2022-10-19,MEM vs. NYK,Memphis Grizzlies,1610612763,New York Knicks,1610612752,1,1,66.23235613463626,80.53642624139188,54.1547699877727,40.29912769815969,33.63410232205177,42.83152724738445,94.1908713692946,83.52144469525959,25.736738703339885,56.73624288425047,41.999999999999936,76.42105263157895,59.42275042444821,49.09983633387889,42.10526315789473,83.0,0.0,58.30618892508145,33.69336716201539,79.64171476675624,64.77306350053992,45.64824166498616,44.12857059486586,63.347164591977865,51.69300225733634,35.952848722986246,81.97343453510436,31.99999999999992,85.47368421052632,51.78268251273344,7.364975450081832,28.68421052631579,73.2
22200010,2022-10-19,OKC @ MIN,Oklahoma City Thunder,1610612760,Minnesota Timberwolves,1610612750,0,0,71.22692725298589,88.07538963392547,54.07472284443395,35.82535096604336,34.306424807814004,27.10314044889549,99.5850622406639,71.78329571106094,27.70137524557957,54.83870967741935,22.000000000000025,65.05263157894737,27.164685908319186,27.33224222585925,29.73684210526316,56.2,100.0,56.13463626492944,79.03588256614711,44.621323361297634,49.295201270863146,71.47127174054907,77.91638789341437,41.078838174273855,67.72009029345372,28.094302554027507,54.459203036053125,71.99999999999996,26.105263157894736,34.125636672325975,50.73649754500818,79.47368421052632,61.00000000000001
