GAME_ID,GAME_DATE,MATCHUP,TEAM_1_NAME,TEAM_1_ID,TEAM_2_NAME,TEAM_2_ID,TEAM_1_WIN/LOSS,TEAM_1_HOME/AWAY,TEAM_1_PTS,TEAM_1_FGA,TEAM_1_FG_PCT,TEAM_1_OREB,TEAM_1_DREB,TEAM_1_AST,TEAM_1_TOV,TEAM_1_WIN_PCT,TEAM_2_HOME/AWAY,TEAM_2_PTS,TEAM_2_FGA,TEAM_2_FG_PCT,TEAM_2_OREB,TEAM_2_DREB,TEAM_2_AST,TEAM_2_TOV,TEAM_2_WIN_PCT
0021900001,2019-10-22,TOR vs. NOP,Toronto Raptors,1610612761,New Orleans Pelicans,1610612740,W,1,8118,6331,0.458,685,2583,1816,1067,0.736,0,8341,6598,0.465,797,2551,1932,1181,0.417
0021900002,2019-10-22,LAC vs. LAL,LA Clippers,1610612746,Los Angeles Lakers,1610612747,W,1,8377,6425,0.466,767,2664,1708,1051,0.681,0,8054,6269,0.48,757,2490,1803,1077,0.732
0021900003,2019-10-23,CHI @ CHA,Chicago Bulls,1610612741,Charlotte Hornets,1610612766,L,0,6945,5762,0.447,680,2041,1510,1005,0.338,1,6687,5586,0.434,715,2066,1549,949,0.354
0021900004,2019-10-23,DET @ IND,Detroit Pistons,1610612765,Indiana Pacers,1610612754,W,0,7078,5658,0.459,644,2109,1589,1008,0.303,1,7989,6457,0.476,636,2489,1888,967,0.616
0021900005,2019-10-23,ORL vs. CLE,Orlando Magic,1610612753,Cleveland Cavaliers,1610612739,W,1,7831,6468,0.444,751,2498,1747,937,0.452,0,6948,5715,0.458,704,2172,1500,1073,0.292
0021900006,2019-10-23,MIN @ BKN,Minnesota Timberwolves,1610612750,Brooklyn Nets,1610612751,W,0,7248,5865,0.441,675,2193,1525,981,0.297,1,8048,6498,0.448,766,2683,1761,1099,0.486
0021900007,2019-10-23,MIA vs. MEM,Miami Heat,1610612748,Memphis Grizzlies,1610612763,W,1,8179,6160,0.468,620,2619,1892,1088,0.603,0,8222,6634,0.468,754,2643,1965,1113,0.466
0021900008,2019-10-23,PHI vs. BOS,Philadelphia 76ers,1610612755,Boston Celtics,1610612738,W,1,8084,6417,0.468,764,2553,1884,1037,0.589,0,8183,6448,0.461,768,2549,1655,995,0.667
0021900009,2019-10-23,WAS @ DAL,Washington Wizards,1610612764,Dallas Mavericks,1610612742,L,0,8238,6544,0.457,732,2295,1801,1020,0.347,1,8776,6772,0.461,791,2729,1849,953,0.573
0021900010,2019-10-23,NYK @ SAS,New York Knicks,1610612752,San Antonio Spurs,1610612759,L,0,6983,5896,0.447,795,2274,1456,946,0.318,1,8098,6350,0.472,640,2530,1751,895,0.451
0021900011,2019-10-23,OKC @ UTA,Oklahoma City Thunder,1610612760,Utah Jazz,1610612762,L,0,7950,6156,0.468,593,2495,1562,986,0.611,1,8013,6130,0.471,656,2577,1615,1089,0.611
0021900012,2019-10-23,SAC @ PHX,Sacramento Kings,1610612758,Phoenix Suns,1610612756,L,0,7927,6364,0.462,695,2372,1713,1043,0.431,1,8294,6429,0.468,712,2465,1987,1077,0.466
