GAME_ID,GAME_DATE,MATCHUP,TEAM_1_NAME,TEAM_1_ID,TEAM_2_NAME,TEAM_2_ID,TEAM_1_WIN/LOSS,TEAM_1_HOME/AWAY,TEAM_1_PTS,TEAM_1_FGA,TEAM_1_FG_PCT,TEAM_1_OREB,TEAM_1_DREB,TEAM_1_AST,TEAM_1_TOV,TEAM_1_WIN_PCT,TEAM_2_HOME/AWAY,TEAM_2_PTS,TEAM_2_FGA,TEAM_2_FG_PCT,TEAM_2_OREB,TEAM_2_DREB,TEAM_2_AST,TEAM_2_TOV,TEAM_2_WIN_PCT
0021700001,2017-10-17,CLE vs. BOS,Cleveland Cavaliers,1610612739,Boston Celtics,1610612738,W,1,9091,6950,0.476,694,2761,1916,1126,0.61,0,8529,6975,0.45,767,2878,1842,1148,0.671
0021700002,2017-10-17,HOU @ GSW,Houston Rockets,1610612745,Golden State Warriors,1610612744,W,0,9213,6906,0.46,739,2825,1767,1135,0.793,1,9304,6979,0.503,691,2877,2402,1265,0.707
0021700003,2017-10-18,CHA @ DET,Charlotte Hornets,1610612766,Detroit Pistons,1610612765,L,0,8874,7106,0.45,827,2901,1770,1041,0.439,1,8509,7129,0.45,830,2756,1868,1102,0.476
0021700004,2017-10-18,BKN @ IND,Brooklyn Nets,1610612751,Indiana Pacers,1610612754,L,0,8741,7114,0.441,792,2852,1941,1245,0.341,1,8656,7083,0.472,788,2684,1819,1088,0.585
0021700005,2017-10-18,ORL vs. MIA,Orlando Magic,1610612753,Miami Heat,1610612748,W,1,8479,7042,0.452,722,2692,1921,1192,0.305,0,8480,6997,0.455,763,2801,1862,1178,0.537
0021700006,2017-10-18,PHI @ WAS,Philadelphia 76ers,1610612755,Washington Wizards,1610612764,L,0,9004,7098,0.472,893,2996,2221,1353,0.634,1,8742,7018,0.467,823,2713,2065,1196,0.524
0021700007,2017-10-18,MIL @ BOS,Milwaukee Bucks,1610612749,Boston Celtics,1610612738,W,0,8731,6807,0.478,688,2579,1905,1135,0.537,1,8529,6975,0.45,767,2878,1842,1148,0.671
0021700008,2017-10-18,NOP @ MEM,New Orleans Pelicans,1610612740,Memphis Grizzlies,1610612763,L,0,9161,7241,0.483,712,2923,2195,1223,0.585,1,8145,6788,0.444,779,2544,1767,1227,0.268
0021700009,2017-10-18,ATL @ DAL,Atlanta Hawks,1610612737,Dallas Mavericks,1610612742,W,0,8475,7015,0.446,743,2693,1946,1274,0.293,1,8390,7042,0.444,666,2717,1858,1007,0.293
0021700010,2017-10-18,UTA vs. DEN,Utah Jazz,1610612762,Denver Nuggets,1610612743,W,1,8540,6797,0.462,740,2807,1839,1205,0.585,0,9020,7102,0.47,902,2748,2059,1226,0.561
0021700011,2017-10-18,SAS vs. MIN,San Antonio Spurs,1610612759,Minnesota Timberwolves,1610612750,W,1,8424,6999,0.457,849,2777,1868,1078,0.573,0,8980,7063,0.476,848,2593,1861,1021,0.573
0021700012,2017-10-18,PHX vs. POR,Phoenix Suns,1610612756,Portland Trail Blazers,1610612757,L,1,8522,7141,0.442,842,2776,1743,1289,0.256,0,8661,7132,0.452,835,2893,1599,1109,0.598
0021700013,2017-10-18,HOU @ SAC,Houston Rockets,1610612745,Sacramento Kings,1610612758,W,0,9213,6906,0.46,739,2825,1767,1135,0.793,1,8104,7063,0.45,776,2578,1768,1125,0.329
0021700014,2017-10-19,TOR vs. CHI,Toronto Raptors,1610612761,Chicago Bulls,1610612741,W,1,9156,7169,0.472,800,2807,1995,1095,0.72,0,8440,7285,0.435,790,2872,1923,1147,0.329
0021700015,2017-10-19,NYK @ OKC,New York Knicks,1610612752,Oklahoma City Thunder,1610612760,L,0,8566,7193,0.464,859,2752,1912,1208,0.354,1,8844,7221,0.453,1024,2671,1750,1147,0.585
0021700016,2017-10-19,LAL vs. LAC,Los Angeles Lakers,1610612747,LA Clippers,1610612746,L,1,8862,7248,0.461,876,2927,1949,1295,0.427,0,8937,7004,0.471,832,2766,1832,1204,0.512
0021700017,2017-10-20,ATL @ CHA,Atlanta Hawks,1610612737,Charlotte Hornets,1610612766,L,0,8475,7015,0.446,743,2693,1946,1274,0.293,1,8874,7106,0.45,827,2901,1770,1041,0.439
0021700018,2017-10-20,IND vs. POR,Indiana Pacers,1610612754,Portland Trail Blazers,1610612757,L,1,8656,7083,0.472,788,2684,1819,1088,0.585,0,8661,7132,0.452,835,2893,1599,1109,0.598
0021700019,2017-10-20,BOS @ PHI,Boston Celtics,1610612738,Philadelphia 76ers,1610612755,W,0,8529,6975,0.45,767,2878,1842,1148,0.671,1,9004,7098,0.472,893,2996,2221,1353,0.634
0021700020,2017-10-20,DET @ WAS,Detroit Pistons,1610612765,Washington Wizards,1610612764,L,0,8509,7129,0.45,830,2756,1868,1102,0.476,1,8742,7018,0.467,823,2713,2065,1196,0.524
0021700021,2017-10-20,MIL vs. CLE,Milwaukee Bucks,1610612749,Cleveland Cavaliers,1610612739,L,1,8731,6807,0.478,688,2579,1905,1135,0.537,0,9091,6950,0.476,694,2761,1916,1126,0.61
0021700022,2017-10-20,BKN vs. ORL,Brooklyn Nets,1610612751,Orlando Magic,1610612753,W,1,8741,7114,0.441,792,2852,1941,1245,0.341,0,8479,7042,0.452,722,2692,1921,1192,0.305
0021700023,2017-10-20,UTA @ MIN,Utah Jazz,1610612762,Minnesota Timberwolves,1610612750,L,0,8540,6797,0.462,740,2807,1839,1205,0.585,1,8980,7063,0.476,848,2593,1861,1021,0.573
0021700024,2017-10-20,SAC @ DAL,Sacramento Kings,1610612758,Dallas Mavericks,1610612742,W,0,8104,7063,0.45,776,2578,1768,1125,0.329,1,8390,7042,0.444,666,2717,1858,1007,0.293
0021700025,2017-10-20,NOP vs. GSW,New Orleans Pelicans,1610612740,Golden State Warriors,1610612744,L,1,9161,7241,0.483,712,2923,2195,1223,0.585,0,9304,6979,0.503,691,2877,2402,1265,0.707
0021700026,2017-10-20,LAL @ PHX,Los Angeles Lakers,1610612747,Phoenix Suns,1610612756,W,0,8862,7248,0.461,876,2927,1949,1295,0.427,1,8522,7141,0.442,842,2776,1743,1289,0.256
0021700027,2017-10-21,PHI @ TOR,Philadelphia 76ers,1610612755,Toronto Raptors,1610612761,L,0,9004,7098,0.472,893,2996,2221,1353,0.634,1,9156,7169,0.472,800,2807,1995,1095,0.72
0021700028,2017-10-21,ORL @ CLE,Orlando Magic,1610612753,Cleveland Cavaliers,1610612739,W,0,8479,7042,0.452,722,2692,1921,1192,0.305,1,9091,6950,0.476,694,2761,1916,1126,0.61
0021700029,2017-10-21,IND @ MIA,Indiana Pacers,1610612754,Miami Heat,1610612748,L,0,8656,7083,0.472,788,2684,1819,1088,0.585,1,8480,6997,0.455,763,2801,1862,1178,0.537
