GAME_ID,GAME_DATE,MATCHUP,TEAM_1_NAME,TEAM_1_ID,TEAM_2_NAME,TEAM_2_ID,TEAM_1_WIN/LOSS,TEAM_1_HOME/AWAY,TEAM_1_PTS,TEAM_1_FGA,TEAM_1_FG_PCT,TEAM_1_OREB,TEAM_1_DREB,TEAM_1_AST,TEAM_1_TOV,TEAM_1_WIN_PCT,TEAM_2_HOME/AWAY,TEAM_2_PTS,TEAM_2_FGA,TEAM_2_FG_PCT,TEAM_2_OREB,TEAM_2_DREB,TEAM_2_AST,TEAM_2_TOV,TEAM_2_WIN_PCT
0022200001,2022-10-18,BOS vs. PHI,Boston Celtics,1610612738,Philadelphia 76ers,1610612755,W,1,9671,7278,0.475,796,2921,2186,1095,0.695,0,9448,6870,0.487,715,2641,2063,1121,0.659
0022200002,2022-10-18,GSW vs. LAL,Golden State Warriors,1610612744,Los Angeles Lakers,1610612747,W,1,9753,7393,0.479,864,2793,2446,1336,0.537,0,9608,7298,0.482,818,2930,2072,1154,0.524
0022200003,2022-10-19,ORL @ DET,Orlando Magic,1610612753,Detroit Pistons,1610612765,L,0,9136,7074,0.47,833,2713,1906,1236,0.415,1,9045,7140,0.454,916,2564,1884,1237,0.207
0022200004,2022-10-19,IND vs. WAS,Indiana Pacers,1610612754,Washington Wizards,1610612764,L,1,9535,7345,0.469,832,2575,2213,1224,0.427,0,9279,7127,0.485,774,2804,2083,1158,0.427
0022200005,2022-10-19,HOU @ ATL,Houston Rockets,1610612745,Atlanta Hawks,1610612737,L,0,9081,7287,0.457,1100,2695,1835,1332,0.268,1,9711,7574,0.483,920,2719,2049,1060,0.5
0022200006,2022-10-19,NOP @ BKN,New Orleans Pelicans,1610612740,Brooklyn Nets,1610612751,W,0,9378,7180,0.48,866,2717,2122,1196,0.512,1,9295,6978,0.487,674,2648,2093,1127,0.549
0022200007,2022-10-19,MIA vs. CHI,Miami Heat,1610612748,Chicago Bulls,1610612741,L,1,8977,6991,0.46,796,2533,1955,1106,0.537,0,9276,7116,0.49,694,2779,2006,1097,0.488
0022200008,2022-10-19,CLE @ TOR,Cleveland Cavaliers,1610612739,Toronto Raptors,1610612761,L,0,9205,6984,0.488,795,2574,2045,1094,0.622,1,9254,7489,0.459,1043,2485,1961,956,0.5
0022200009,2022-10-19,NYK @ MEM,New York Knicks,1610612752,Memphis Grizzlies,1610612763,L,0,9514,7328,0.47,1031,2790,1880,1065,0.573,1,9587,7551,0.475,988,2835,2135,1116,0.622
0022200010,2022-10-19,MIN vs. OKC,Minnesota Timberwolves,1610612750,Oklahoma City Thunder,1610612760,W,1,9494,7167,0.49,749,2686,2145,1258,0.512,0,9633,7590,0.465,934,2645,2002,1069,0.488
0022200011,2022-10-19,SAS vs. CHA,San Antonio Spurs,1610612759,Charlotte Hornets,1610612766,L,1,9269,7593,0.465,965,2619,2232,1253,0.268,0,9098,7413,0.457,901,2751,2062,1164,0.329
0022200012,2022-10-19,UTA vs. DEN,Utah Jazz,1610612762,Denver Nuggets,1610612743,W,1,9600,7365,0.473,968,2794,2129,1259,0.451,0,9495,7088,0.504,828,2699,2368,1192,0.646
0022200013,2022-10-19,PHX vs. DAL,Phoenix Suns,1610612756,Dallas Mavericks,1610612742,W,1,9319,7388,0.467,971,2657,2235,1110,0.549,0,9366,6909,0.475,625,2556,1880,1002,0.463
0022200014,2022-10-19,POR @ SAC,Portland Trail Blazers,1610612757,Sacramento Kings,1610612758,W,0,9299,7001,0.474,774,2551,1981,1185,0.402,1,9898,7232,0.494,782,2699,2237,1106,0.585
0022200015,2022-10-20,PHI vs. MIL,Philadelphia 76ers,1610612755,Milwaukee Bucks,1610612749,L,1,9448,6870,0.487,715,2641,2063,1121,0.659,0,9589,7411,0.473,914,3074,2115,1199,0.707
