GAME_ID,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_NAME,HOME_TEAM_POINTS,AWAY_TEAM_ID,AWAY_TEAM_NAME,AWAY_TEAM_POINTS,HomeTeamPlayer1_PLAYER_NAME,HomeTeamPlayer1_PLAYER_ID,AwayTeamPlayer1_PLAYER_NAME,AwayTeamPlayer1_PLAYER_ID,HomeTeamPlayer2_PLAYER_NAME,HomeTeamPlayer2_PLAYER_ID,AwayTeamPlayer2_PLAYER_NAME,AwayTeamPlayer2_PLAYER_ID,HomeTeamPlayer3_PLAYER_NAME,HomeTeamPlayer3_PLAYER_ID,AwayTeamPlayer3_PLAYER_NAME,AwayTeamPlayer3_PLAYER_ID,HomeTeamPlayer4_PLAYER_NAME,HomeTeamPlayer4_PLAYER_ID,AwayTeamPlayer4_PLAYER_NAME,AwayTeamPlayer4_PLAYER_ID,HomeTeamPlayer5_PLAYER_NAME,HomeTeamPlayer5_PLAYER_ID,AwayTeamPlayer5_PLAYER_NAME,AwayTeamPlayer5_PLAYER_ID,HomeTeamPlayer6_PLAYER_NAME,HomeTeamPlayer6_PLAYER_ID,AwayTeamPlayer6_PLAYER_NAME,AwayTeamPlayer6_PLAYER_ID,HomeTeamPlayer7_PLAYER_NAME,HomeTeamPlayer7_PLAYER_ID,AwayTeamPlayer7_PLAYER_NAME,AwayTeamPlayer7_PLAYER_ID,HomeTeamPlayer1_PTS,AwayTeamPlayer1_PTS,HomeTeamPlayer2_PTS,AwayTeamPlayer2_PTS,HomeTeamPlayer3_PTS,AwayTeamPlayer3_PTS,HomeTeamPlayer4_PTS,AwayTeamPlayer4_PTS,HomeTeamPlayer5_PTS,AwayTeamPlayer5_PTS,HomeTeamPlayer6_PTS,AwayTeamPlayer6_PTS,HomeTeamPlayer7_PTS,AwayTeamPlayer7_PTS,HomeTeamPlayer1_OREB,AwayTeamPlayer1_OREB,HomeTeamPlayer2_OREB,AwayTeamPlayer2_OREB,HomeTeamPlayer3_OREB,AwayTeamPlayer3_OREB,HomeTeamPlayer4_OREB,AwayTeamPlayer4_OREB,HomeTeamPlayer5_OREB,AwayTeamPlayer5_OREB,HomeTeamPlayer6_OREB,AwayTeamPlayer6_OREB,HomeTeamPlayer7_OREB,AwayTeamPlayer7_OREB,HomeTeamPlayer1_DREB,AwayTeamPlayer1_DREB,HomeTeamPlayer2_DREB,AwayTeamPlayer2_DREB,HomeTeamPlayer3_DREB,AwayTeamPlayer3_DREB,HomeTeamPlayer4_DREB,AwayTeamPlayer4_DREB,HomeTeamPlayer5_DREB,AwayTeamPlayer5_DREB,HomeTeamPlayer6_DREB,AwayTeamPlayer6_DREB,HomeTeamPlayer7_DREB,AwayTeamPlayer7_DREB,HomeTeamPlayer1_AST,AwayTeamPlayer1_AST,HomeTeamPlayer2_AST,AwayTeamPlayer2_AST,HomeTeamPlayer3_AST,AwayTeamPlayer3_AST,HomeTeamPlayer4_AST,AwayTeamPlayer4_AST,HomeTeamPlayer5_AST,AwayTeamPlayer5_AST,HomeTeamPlayer6_AST,AwayTeamPlayer6_AST,HomeTeamPlayer7_AST,AwayTeamPlayer7_AST,HomeTeamPlayer1_STL,AwayTeamPlayer1_STL,HomeTeamPlayer2_STL,AwayTeamPlayer2_STL,HomeTeamPlayer3_STL,AwayTeamPlayer3_STL,HomeTeamPlayer4_STL,AwayTeamPlayer4_STL,HomeTeamPlayer5_STL,AwayTeamPlayer5_STL,HomeTeamPlayer6_STL,AwayTeamPlayer6_STL,HomeTeamPlayer7_STL,AwayTeamPlayer7_STL,HomeTeamPlayer1_BLK,AwayTeamPlayer1_BLK,HomeTeamPlayer2_BLK,AwayTeamPlayer2_BLK,HomeTeamPlayer3_BLK,AwayTeamPlayer3_BLK,HomeTeamPlayer4_BLK,AwayTeamPlayer4_BLK,HomeTeamPlayer5_BLK,AwayTeamPlayer5_BLK,HomeTeamPlayer6_BLK,AwayTeamPlayer6_BLK,HomeTeamPlayer7_BLK,AwayTeamPlayer7_BLK,HomeTeamPlayer1_TOV,AwayTeamPlayer1_TOV,HomeTeamPlayer2_TOV,AwayTeamPlayer2_TOV,HomeTeamPlayer3_TOV,AwayTeamPlayer3_TOV,HomeTeamPlayer4_TOV,AwayTeamPlayer4_TOV,HomeTeamPlayer5_TOV,AwayTeamPlayer5_TOV,HomeTeamPlayer6_TOV,AwayTeamPlayer6_TOV,HomeTeamPlayer7_TOV,AwayTeamPlayer7_TOV,HomeTeamPlayer1_FGM,AwayTeamPlayer1_FGM,HomeTeamPlayer2_FGM,AwayTeamPlayer2_FGM,HomeTeamPlayer3_FGM,AwayTeamPlayer3_FGM,HomeTeamPlayer4_FGM,AwayTeamPlayer4_FGM,HomeTeamPlayer5_FGM,AwayTeamPlayer5_FGM,HomeTeamPlayer6_FGM,AwayTeamPlayer6_FGM,HomeTeamPlayer7_FGM,AwayTeamPlayer7_FGM,HomeTeamPlayer1_FGA,AwayTeamPlayer1_FGA,HomeTeamPlayer2_FGA,AwayTeamPlayer2_FGA,HomeTeamPlayer3_FGA,AwayTeamPlayer3_FGA,HomeTeamPlayer4_FGA,AwayTeamPlayer4_FGA,HomeTeamPlayer5_FGA,AwayTeamPlayer5_FGA,HomeTeamPlayer6_FGA,AwayTeamPlayer6_FGA,HomeTeamPlayer7_FGA,AwayTeamPlayer7_FGA,HomeTeamPlayer1_FG_PCT,AwayTeamPlayer1_FG_PCT,HomeTeamPlayer2_FG_PCT,AwayTeamPlayer2_FG_PCT,HomeTeamPlayer3_FG_PCT,AwayTeamPlayer3_FG_PCT,HomeTeamPlayer4_FG_PCT,AwayTeamPlayer4_FG_PCT,HomeTeamPlayer5_FG_PCT,AwayTeamPlayer5_FG_PCT,HomeTeamPlayer6_FG_PCT,AwayTeamPlayer6_FG_PCT,HomeTeamPlayer7_FG_PCT,AwayTeamPlayer7_FG_PCT,HomeTeamPlayer1_FG3M,AwayTeamPlayer1_FG3M,HomeTeamPlayer2_FG3M,AwayTeamPlayer2_FG3M,HomeTeamPlayer3_FG3M,AwayTeamPlayer3_FG3M,HomeTeamPlayer4_FG3M,AwayTeamPlayer4_FG3M,HomeTeamPlayer5_FG3M,AwayTeamPlayer5_FG3M,HomeTeamPlayer6_FG3M,AwayTeamPlayer6_FG3M,HomeTeamPlayer7_FG3M,AwayTeamPlayer7_FG3M,HomeTeamPlayer1_FG3A,AwayTeamPlayer1_FG3A,HomeTeamPlayer2_FG3A,AwayTeamPlayer2_FG3A,HomeTeamPlayer3_FG3A,AwayTeamPlayer3_FG3A,HomeTeamPlayer4_FG3A,AwayTeamPlayer4_FG3A,HomeTeamPlayer5_FG3A,AwayTeamPlayer5_FG3A,HomeTeamPlayer6_FG3A,AwayTeamPlayer6_FG3A,HomeTeamPlayer7_FG3A,AwayTeamPlayer7_FG3A,HomeTeamPlayer1_FG3_PCT,AwayTeamPlayer1_FG3_PCT,HomeTeamPlayer2_FG3_PCT,AwayTeamPlayer2_FG3_PCT,HomeTeamPlayer3_FG3_PCT,AwayTeamPlayer3_FG3_PCT,HomeTeamPlayer4_FG3_PCT,AwayTeamPlayer4_FG3_PCT,HomeTeamPlayer5_FG3_PCT,AwayTeamPlayer5_FG3_PCT,HomeTeamPlayer6_FG3_PCT,AwayTeamPlayer6_FG3_PCT,HomeTeamPlayer7_FG3_PCT,AwayTeamPlayer7_FG3_PCT,HomeTeamPlayer1_FTM,AwayTeamPlayer1_FTM,HomeTeamPlayer2_FTM,AwayTeamPlayer2_FTM,HomeTeamPlayer3_FTM,AwayTeamPlayer3_FTM,HomeTeamPlayer4_FTM,AwayTeamPlayer4_FTM,HomeTeamPlayer5_FTM,AwayTeamPlayer5_FTM,HomeTeamPlayer6_FTM,AwayTeamPlayer6_FTM,HomeTeamPlayer7_FTM,AwayTeamPlayer7_FTM,HomeTeamPlayer1_FTA,AwayTeamPlayer1_FTA,HomeTeamPlayer2_FTA,AwayTeamPlayer2_FTA,HomeTeamPlayer3_FTA,AwayTeamPlayer3_FTA,HomeTeamPlayer4_FTA,AwayTeamPlayer4_FTA,HomeTeamPlayer5_FTA,AwayTeamPlayer5_FTA,HomeTeamPlayer6_FTA,AwayTeamPlayer6_FTA,HomeTeamPlayer7_FTA,AwayTeamPlayer7_FTA,HomeTeamPlayer1_FT_PCT,AwayTeamPlayer1_FT_PCT,HomeTeamPlayer2_FT_PCT,AwayTeamPlayer2_FT_PCT,HomeTeamPlayer3_FT_PCT,AwayTeamPlayer3_FT_PCT,HomeTeamPlayer4_FT_PCT,AwayTeamPlayer4_FT_PCT,HomeTeamPlayer5_FT_PCT,AwayTeamPlayer5_FT_PCT,HomeTeamPlayer6_FT_PCT,AwayTeamPlayer6_FT_PCT,HomeTeamPlayer7_FT_PCT,AwayTeamPlayer7_FT_PCT,HomeTeamPlayer1_MIN,AwayTeamPlayer1_MIN,HomeTeamPlayer2_MIN,AwayTeamPlayer2_MIN,HomeTeamPlayer3_MIN,AwayTeamPlayer3_MIN,HomeTeamPlayer4_MIN,AwayTeamPlayer4_MIN,HomeTeamPlayer5_MIN,AwayTeamPlayer5_MIN,HomeTeamPlayer6_MIN,AwayTeamPlayer6_MIN,HomeTeamPlayer7_MIN,AwayTeamPlayer7_MIN
0022300001,2023-11-03,1610612754,Indiana Pacers,102,1610612739,Cleveland Cavaliers,106,Bruce Brown,1628971.0,Donovan Mitchell,1628378.0,Tyrese Haliburton,1630169.0,Evan Mobley,1630596.0,Myles Turner,1626167.0,Darius Garland,1629636.0,Buddy Hield,1627741.0,Caris LeVert,1627747.0,Aaron Nesmith,1630174.0,Max Strus,1629622.0,Bennedict Mathurin,1631097.0,Georges Niang,1627777.0,Obi Toppin,1630167.0,Isaac Okoro,1630171.0,19.0,38.0,18.0,14.0,27.0,14.0,14.0,13.0,13.0,10.0,5.0,12.0,6.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,2.0,8.0,8.0,0.0,5.0,5.0,4.0,1.0,2.0,5.0,3.0,1.0,2.0,9.0,13.0,5.0,0.0,6.0,2.0,4.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,13.0,5.0,7.0,9.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,2.0,15.0,21.0,14.0,13.0,14.0,11.0,9.0,12.0,8.0,9.0,7.0,9.0,6.0,3.0,0.533,0.619,0.357,0.538,0.643,0.455,0.556,0.417,0.625,0.444,0.286,0.444,0.5,0.667,3.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,6.0,7.0,5.0,2.0,5.0,2.0,7.0,4.0,4.0,6.0,2.0,6.0,1.0,1.0,0.5,0.571,0.0,0.0,0.8,0.0,0.571,0.0,0.5,0.167,0.5,0.333,0.0,1.0,0.0,8.0,8.0,0.0,5.0,4.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,9.0,0.0,6.0,4.0,0.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,,0.8,0.889,,0.833,1.0,,0.75,0.25,0.5,0.0,1.0,,,37.0,37.0,34.0,36.0,31.0,32.0,30.0,30.0,27.0,28.0,24.0,27.0,21.0,23.0
0022300002,2023-11-03,1610612749,Milwaukee Bucks,93,1610612752,New York Knicks,101,Damian Lillard,203081.0,Jalen Brunson,1628973.0,Pat Connaughton,1626192.0,Julius Randle,203944.0,Malik Beasley,1627736.0,Josh Hart,1628404.0,Khris Middleton,203114.0,Quentin Grimes,1629656.0,,,Mitchell Robinson,1629011.0,,,Immanuel Quickley,1630193.0,,,Donte DiVincenzo,1628978.0,30.0,45.0,2.0,16.0,0.0,6.0,12.0,17.0,,0.0,,14.0,,3.0,0.0,2.0,2.0,4.0,0.0,2.0,3.0,0.0,,6.0,,0.0,,1.0,4.0,3.0,0.0,8.0,3.0,8.0,6.0,4.0,,9.0,,3.0,,3.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0,2.0,,1.0,,1.0,,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,1.0,7.0,17.0,1.0,5.0,0.0,2.0,5.0,6.0,,0.0,,5.0,,1.0,15.0,30.0,4.0,20.0,2.0,9.0,10.0,11.0,,4.0,,10.0,,8.0,0.467,0.567,0.25,0.25,0.0,0.222,0.5,0.545,,0.0,,0.5,,0.125,4.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,,0.0,,1.0,,1.0,7.0,8.0,2.0,9.0,1.0,4.0,3.0,10.0,,0.0,,3.0,,4.0,0.571,0.25,0.0,0.111,0.0,0.0,0.667,0.5,,,,0.333,,0.25,12.0,9.0,0.0,5.0,0.0,2.0,0.0,0.0,,0.0,,3.0,,0.0,12.0,11.0,0.0,9.0,0.0,2.0,0.0,0.0,,0.0,,3.0,,0.0,1.0,0.818,,0.556,,1.0,,,,,,1.0,,,36.0,42.0,24.0,39.0,22.0,36.0,21.0,34.0,,29.0,,22.0,,18.0
0022300003,2023-11-03,1610612748,Miami Heat,102,1610612764,Washington Wizards,75,Tyler Herro,1629639.0,Kyle Kuzma,1628398.0,Jimmy Butler,202710.0,Jordan Poole,1629673.0,Duncan Robinson,1629130.0,Bilal Coulibaly,1641731.0,Kyle Lowry,200768.0,Deni Avdija,1630166.0,Jaime Jaquez Jr.,1631170.0,Daniel Gafford,1629655.0,,,Delon Wright,1626153.0,,,,,24.0,22.0,20.0,19.0,18.0,9.0,3.0,14.0,9.0,4.0,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,,0.0,,,10.0,3.0,7.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,,2.0,,,9.0,3.0,2.0,6.0,6.0,3.0,7.0,3.0,3.0,1.0,,2.0,,,2.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,,2.0,,,9.0,8.0,7.0,8.0,7.0,4.0,1.0,6.0,4.0,1.0,,0.0,,,17.0,19.0,11.0,14.0,11.0,5.0,4.0,8.0,5.0,1.0,,3.0,,,0.529,0.421,0.636,0.571,0.636,0.8,0.25,0.75,0.8,1.0,,0.0,,,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,7.0,9.0,2.0,4.0,8.0,2.0,4.0,2.0,1.0,0.0,,0.0,,,0.571,0.444,0.5,0.75,0.5,0.5,0.25,0.5,0.0,,,,,,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,0.0,,,2.0,2.0,6.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,,0.0,,,1.0,1.0,0.833,0.0,1.0,0.0,1.0,0.5,1.0,0.667,,,,,37.0,31.0,31.0,28.0,30.0,26.0,26.0,24.0,22.0,20.0,,17.0,,
0022300004,2023-11-03,1610612741,Chicago Bulls,95,1610612751,Brooklyn Nets,92,Zach LaVine,203897.0,Dorian Finney-Smith,1627827.0,Nikola Vucevic,202696.0,Royce O'Neale,1626220.0,Coby White,1629632.0,Cam Thomas,1630560.0,DeMar DeRozan,201942.0,Dennis Smith Jr.,1628372.0,Alex Caruso,1627936.0,,,Torrey Craig,1628470.0,,,Patrick Williams,1630172.0,,,24.0,21.0,13.0,9.0,18.0,17.0,24.0,7.0,3.0,,3.0,,10.0,,1.0,2.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,6.0,1.0,7.0,5.0,2.0,4.0,0.0,0.0,2.0,,6.0,,5.0,,5.0,0.0,3.0,8.0,2.0,4.0,4.0,1.0,2.0,,4.0,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,,1.0,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,1.0,,2.0,,10.0,8.0,6.0,3.0,7.0,6.0,9.0,3.0,1.0,,1.0,,4.0,,21.0,14.0,13.0,10.0,17.0,18.0,20.0,9.0,2.0,,4.0,,6.0,,0.476,0.571,0.462,0.3,0.412,0.333,0.45,0.333,0.5,,0.25,,0.667,,1.0,5.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,,1.0,,2.0,,6.0,9.0,1.0,9.0,8.0,9.0,4.0,2.0,2.0,,2.0,,3.0,,0.167,0.556,1.0,0.333,0.25,0.333,0.5,0.5,0.5,,0.5,,0.667,,3.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,,0.0,,0.0,,4.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,,0.0,,0.0,,0.75,0.5,,,1.0,1.0,1.0,,,,,,,,38.0,33.0,36.0,32.0,35.0,31.0,33.0,16.0,26.0,,23.0,,21.0,
0022300005,2023-11-03,1610612760,Oklahoma City Thunder,125,1610612744,Golden State Warriors,109,Cason Wallace,1641717.0,Klay Thompson,202691.0,Jalen Williams,1631114.0,Stephen Curry,201939.0,Chet Holmgren,1631096.0,Draymond Green,203110.0,Josh Giddey,1630581.0,Chris Paul,101108.0,Luguentz Dort,1629652.0,Andrew Wiggins,203952.0,Isaiah Joe,1630198.0,Gary Payton II,1627780.0,Aaron Wiggins,1630598.0,,,13.0,18.0,18.0,30.0,24.0,15.0,18.0,1.0,29.0,17.0,16.0,9.0,7.0,,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,,1.0,3.0,2.0,5.0,5.0,3.0,5.0,2.0,3.0,1.0,0.0,3.0,2.0,,1.0,1.0,8.0,7.0,5.0,3.0,4.0,13.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,6.0,3.0,2.0,3.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,,6.0,6.0,8.0,9.0,7.0,5.0,8.0,0.0,9.0,6.0,4.0,4.0,3.0,,10.0,10.0,12.0,15.0,9.0,11.0,15.0,6.0,12.0,11.0,6.0,6.0,6.0,,0.6,0.6,0.667,0.6,0.778,0.455,0.533,0.0,0.75,0.545,0.667,0.667,0.5,,1.0,4.0,0.0,5.0,2.0,2.0,0.0,0.0,6.0,0.0,3.0,1.0,1.0,,2.0,6.0,0.0,10.0,2.0,4.0,3.0,2.0,6.0,1.0,5.0,3.0,3.0,,0.5,0.667,,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.6,0.333,0.333,,0.0,2.0,2.0,7.0,8.0,3.0,2.0,1.0,5.0,5.0,5.0,0.0,0.0,,0.0,2.0,5.0,7.0,8.0,3.0,2.0,2.0,7.0,8.0,6.0,0.0,0.0,,,1.0,0.4,1.0,1.0,1.0,1.0,0.5,0.714,0.625,0.833,0.5,,,36.0,33.0,35.0,31.0,32.0,29.0,31.0,28.0,30.0,27.0,26.0,22.0,17.0,
0022300006,2023-11-03,1610612743,Denver Nuggets,118,1610612742,Dallas Mavericks,101,Jamal Murray,1627750.0,Luka Doncic,1629029.0,Kentavious Caldwell-Pope,203484.0,Kyrie Irving,202681.0,Nikola Jokic,203999.0,Grant Williams,1629684.0,Aaron Gordon,203932.0,Tim Hardaway Jr.,203501.0,Michael Porter Jr.,1629008.0,Dereck Lively II,1641726.0,Reggie Jackson,202704.0,Dwight Powell,203939.0,Christian Braun,1631128.0,,,18.0,34.0,8.0,22.0,33.0,13.0,18.0,9.0,24.0,4.0,8.0,6.0,9.0,,0.0,3.0,0.0,0.0,7.0,2.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,,2.0,7.0,5.0,1.0,7.0,3.0,6.0,3.0,4.0,3.0,1.0,0.0,3.0,,13.0,8.0,1.0,7.0,9.0,2.0,6.0,2.0,1.0,0.0,2.0,1.0,0.0,,1.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,2.0,9.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,,5.0,11.0,3.0,9.0,14.0,4.0,8.0,3.0,10.0,2.0,3.0,2.0,3.0,,15.0,24.0,7.0,15.0,16.0,10.0,17.0,8.0,18.0,3.0,10.0,5.0,4.0,,0.333,0.458,0.429,0.6,0.875,0.4,0.471,0.375,0.556,0.667,0.3,0.4,0.75,,2.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,,6.0,11.0,3.0,5.0,2.0,7.0,6.0,5.0,8.0,1.0,4.0,0.0,0.0,,0.333,0.545,0.667,0.2,1.0,0.429,0.333,0.2,0.5,0.0,0.25,,,,6.0,6.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,,6.0,7.0,0.0,4.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,,1.0,0.857,,0.75,0.6,1.0,,1.0,,,0.5,1.0,1.0,,39.0,38.0,37.0,35.0,36.0,33.0,35.0,27.0,34.0,25.0,20.0,17.0,15.0,
0022300007,2023-11-03,1610612757,Portland Trail Blazers,106,1610612763,Memphis Grizzlies,111,Shaedon Sharpe,1631101.0,Desmond Bane,1630217.0,Jerami Grant,203924.0,Marcus Smart,203935.0,Deandre Ayton,1629028.0,Jaren Jackson Jr.,1628991.0,Toumani Camara,1641739.0,David Roddy,1631223.0,Robert Williams III,1629057.0,Ziaire Williams,1630533.0,Matisse Thybulle,1629680.0,Xavier Tillman,1630214.0,,,,,22.0,33.0,26.0,8.0,16.0,30.0,5.0,16.0,8.0,13.0,5.0,6.0,,,1.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,,,4.0,7.0,6.0,2.0,8.0,8.0,0.0,2.0,6.0,6.0,0.0,6.0,,,2.0,7.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,5.0,,,1.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,,,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,,,3.0,3.0,3.0,5.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,,,7.0,13.0,9.0,4.0,7.0,11.0,2.0,8.0,3.0,5.0,2.0,3.0,,,17.0,26.0,23.0,12.0,11.0,17.0,8.0,14.0,4.0,8.0,4.0,8.0,,,0.412,0.5,0.391,0.333,0.636,0.647,0.25,0.571,0.75,0.625,0.5,0.375,,,2.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,,,5.0,9.0,7.0,5.0,0.0,8.0,3.0,4.0,0.0,1.0,3.0,2.0,,,0.4,0.333,0.429,0.0,,0.625,0.0,0.0,,1.0,0.333,0.0,,,6.0,4.0,5.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,,,7.0,5.0,9.0,0.0,2.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,,,0.857,0.8,0.556,,1.0,0.5,1.0,,0.667,1.0,,,,,46.0,45.0,44.0,39.0,36.0,38.0,31.0,32.0,20.0,27.0,19.0,24.0,,
0022300008,2023-11-10,1610612765,Detroit Pistons,89,1610612755,Philadelphia 76ers,110,Killian Hayes,1630165.0,Tyrese Maxey,1630178.0,Cade Cunningham,1630595.0,Tobias Harris,202699.0,Marcus Sasser,1631204.0,Joel Embiid,203954.0,Isaiah Stewart,1630191.0,De'Anthony Melton,1629001.0,Jalen Duren,1631105.0,Kelly Oubre Jr.,1626162.0,Stanley Umude,1630649.0,Robert Covington,203496.0,,,,,23.0,29.0,21.0,24.0,9.0,33.0,10.0,10.0,4.0,8.0,10.0,3.0,,,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,,,5.0,6.0,3.0,4.0,3.0,9.0,5.0,3.0,3.0,6.0,4.0,0.0,,,6.0,11.0,7.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,,,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,,2.0,0.0,4.0,3.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,,,8.0,9.0,8.0,8.0,3.0,8.0,4.0,3.0,2.0,3.0,1.0,1.0,,,17.0,19.0,18.0,15.0,13.0,21.0,10.0,9.0,5.0,9.0,2.0,3.0,,,0.471,0.474,0.444,0.533,0.231,0.381,0.4,0.333,0.4,0.333,0.5,0.333,,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,,,6.0,7.0,5.0,3.0,7.0,4.0,5.0,6.0,0.0,3.0,2.0,3.0,,,0.333,0.286,0.2,0.667,0.143,0.25,0.4,0.333,,0.0,0.5,0.333,,,5.0,9.0,4.0,6.0,2.0,16.0,0.0,2.0,0.0,2.0,7.0,0.0,,,7.0,9.0,4.0,6.0,2.0,19.0,0.0,4.0,0.0,3.0,8.0,0.0,,,0.714,1.0,1.0,1.0,1.0,0.842,0.0,0.5,,0.667,0.875,,,,39.0,39.0,36.0,38.0,35.0,36.0,32.0,30.0,23.0,26.0,17.0,14.0,,
