,H_TEAM,H_TEAM_WIN,H_SSN_W,H_LAST10_W,H_LAST5_W,H_SEASON_W_OPP,H_LAST10_W_OPP,H_LAST5_W_OPP,H_AVG_PTS,H_AVG_FG_PCT,H_AVG_FGA,H_AVG_FG3M,H_AVG_FTM,H_AVG_DREB,H_AVG_OREB,H_AVG_REB,H_AVG_STL,A_TEAM,A_SSN_W,A_LAST10_W,A_LAST5_W,A_SSN_W_OPP,A_LAST10_W_OPP,A_LAST5_W_OPP,A_AVG_PTS,A_AVG_FG_PCT,A_AVG_FGA,A_AVG_FG3M,A_AVG_FTM,A_AVG_DREB,A_AVG_OREB,A_AVG_REB,A_AVG_STL
386,MNE,L,22,4,4,1,1,1,113.15,0.45954999999999996,90.4,14.3,9.95,35.6,10.65,46.25,8.7,LAK,13,4,1,0,0,0,112.6,0.47090000000000004,88.05,15.2,8.75,31.6,9.0,40.6,8.2
387,PHX,W,59,7,4,1,1,1,118.15,0.4996499999999999,91.05,11.75,15.4,35.5,8.85,44.35,8.5,CHI,45,3,2,0,0,0,114.85,0.4971,87.7,9.75,18.0,35.05,7.9,42.95,6.65
388,ACC,L,25,5,2,2,2,2,113.15,0.47750000000000004,90.6,11.45,9.55,34.4,10.8,45.2,9.05,TEX,22,5,3,0,0,0,107.35,0.45895,87.8,11.8,8.8,32.65,10.95,43.6,8.1
389,STO,W,19,4,2,0,0,0,105.9,0.47515,86.05,10.75,8.75,31.45,10.35,41.8,9.55,OKL,23,3,1,3,3,3,111.8,0.4687,88.3,11.35,10.85,36.25,10.85,47.1,9.3
390,MNE,W,21,4,3,0,0,0,111.6,0.4525499999999999,90.55,14.0,9.75,34.85,10.75,45.6,8.8,LAK,13,4,2,0,0,0,112.5,0.47059999999999996,87.25,14.85,9.35,31.8,9.15,40.95,8.25
391,RGV,W,30,9,4,1,1,1,127.05,0.48665,93.5,15.2,12.9,35.1,15.75,50.85,9.4,SXF,16,5,3,1,1,1,108.35,0.45940000000000003,85.6,11.25,11.45,33.4,8.8,42.2,8.95
392,AUS,W,21,5,2,0,0,0,111.95,0.45420000000000005,94.35,11.35,9.6,34.85,13.0,47.85,9.6,BIR,22,5,3,2,2,2,112.0,0.4710000000000001,86.35,13.25,11.25,32.55,10.0,42.55,8.6
393,RAP,W,23,7,4,2,2,2,117.1,0.4715,91.45,10.95,12.6,36.15,13.35,49.5,8.8,FWN,21,6,4,0,0,0,120.15,0.45305000000000006,96.65,14.15,11.55,33.5,12.95,46.45,10.6
394,ORL,L,19,5,2,1,1,1,108.85,0.4425,89.5,12.8,16.95,36.55,8.55,45.1,6.75,DET,20,4,1,2,2,2,106.35,0.43979999999999997,90.2,10.7,16.45,31.6,12.85,44.45,6.1
395,SAC,L,29,3,1,0,0,0,111.7,0.47635000000000005,86.05,10.75,19.15,32.6,8.5,41.1,7.4,MIL,44,7,4,1,1,1,120.8,0.48769999999999997,89.0,14.15,19.85,35.6,10.0,45.6,7.3
396,WES,W,17,6,1,2,2,2,112.7,0.4624999999999999,87.75,13.7,11.1,33.0,9.15,42.15,8.5,LIN,21,8,3,0,0,0,110.9,0.45020000000000004,91.55,13.2,9.75,35.85,13.8,49.65,8.4
397,CPS,W,17,4,4,0,0,0,114.7,0.4581500000000001,93.5,9.7,11.7,34.5,11.95,46.45,8.2,WIS,19,2,1,1,1,1,111.7,0.4445,91.55,11.8,11.05,35.35,11.2,46.55,7.8
398,SAS,W,29,3,2,2,2,2,117.7,0.48274999999999996,92.8,11.25,16.95,32.95,10.5,43.45,7.4,OKC,21,2,0,1,1,1,107.55,0.44165,90.25,11.95,15.9,35.35,10.65,46.0,8.1
399,IWA,L,20,3,1,1,1,1,107.65,0.45554999999999995,88.4,11.0,10.25,36.95,12.7,49.65,6.4,SBL,26,8,4,0,0,0,117.5,0.47835,93.25,11.05,11.05,35.3,12.35,47.65,10.2
400,LAC,L,37,6,2,0,0,0,110.1,0.47199999999999986,88.8,12.55,13.95,35.7,9.45,45.15,7.1,TOR,41,6,4,1,1,1,112.35,0.45555,91.5,11.35,17.9,32.45,13.95,46.4,8.6
401,CHA,W,35,5,3,1,1,1,114.7,0.45710000000000006,91.6,13.25,17.95,35.0,12.1,47.1,8.75,ATL,36,6,3,2,2,2,116.7,0.47875000000000006,89.65,12.5,19.0,32.85,10.5,43.35,7.25
402,MIN,W,43,8,4,2,2,2,123.75,0.48199999999999993,90.5,16.05,20.6,34.4,9.35,43.75,8.85,LAL,29,2,1,1,1,1,110.35,0.46555,87.5,12.15,16.8,33.35,9.75,43.1,7.2
403,UTA,W,44,6,2,0,0,0,113.1,0.47004999999999997,86.35,14.8,17.3,34.75,11.3,46.05,7.4,CHI,45,4,2,1,1,1,115.85,0.50125,87.65,9.8,18.25,35.25,8.05,43.3,6.65
404,CLE,L,41,4,3,0,0,0,106.6,0.46624999999999994,83.0,10.9,18.4,32.6,10.35,42.95,7.05,PHI,43,7,2,2,2,2,110.35,0.45744999999999997,83.55,11.7,22.65,33.9,8.4,42.3,6.95
405,WCB,W,13,4,0,0,0,0,107.8,0.4612,85.85,10.25,11.3,34.25,10.05,44.3,9.7,GBO,10,0,0,0,0,0,105.05,0.44955,84.0,13.1,9.5,32.3,8.75,41.05,8.2
406,BKN,L,39,5,4,1,1,1,112.0,0.47174999999999995,88.8,12.1,16.4,30.65,10.4,41.05,7.4,DAL,46,8,4,0,0,0,110.5,0.47230000000000005,84.45,14.55,16.15,32.05,9.25,41.3,7.0
407,HOU,L,18,2,2,0,0,0,110.3,0.45854999999999996,86.85,13.5,17.3,30.25,9.35,39.6,7.05,PHX,58,6,4,3,3,3,117.75,0.49940000000000007,90.1,11.65,16.2,35.2,8.55,43.75,8.65
408,NYK,W,32,3,3,0,0,0,110.8,0.4377000000000001,88.4,12.6,20.9,35.5,12.65,48.15,6.8,POR,26,3,1,1,1,1,104.6,0.43775000000000003,87.25,11.8,16.6,33.25,9.95,43.2,7.5
409,MHU,W,17,5,4,0,0,0,110.95,0.44399999999999995,91.15,10.6,12.25,33.7,11.85,45.55,7.8,SLC,11,3,1,2,2,2,111.7,0.46255000000000007,89.4,11.3,10.95,31.65,11.15,42.8,7.85
410,CLC,W,11,3,1,0,0,0,105.85,0.44460000000000005,87.65,10.8,10.3,38.2,12.25,50.45,6.55,DEL,32,8,5,1,1,1,122.5,0.47814999999999996,95.4,14.45,10.75,34.55,12.5,47.05,12.4
411,MCC,W,27,6,3,1,1,1,115.05,0.46055,91.75,11.45,12.45,38.2,12.35,50.55,7.35,CCG,23,8,4,0,0,0,114.15,0.481,88.7,9.65,12.4,32.95,13.15,46.1,9.7
412,GSW,L,52,5,4,1,1,1,115.05,0.4807,87.95,15.2,15.45,33.7,9.05,42.75,8.65,BOS,43,7,4,0,0,0,113.0,0.4774999999999999,86.75,12.8,17.6,35.55,11.0,46.55,7.0
413,WAS,L,29,3,1,0,0,0,109.75,0.47289999999999993,85.6,11.4,17.25,31.55,9.15,40.7,6.9,DEN,42,7,3,1,1,1,116.3,0.49139999999999995,85.25,12.65,19.95,36.85,9.2,46.05,7.35
414,BIR,W,21,4,2,1,1,1,112.3,0.47175,86.65,13.4,11.1,31.9,9.85,41.75,8.65,AUS,21,6,3,0,0,0,112.7,0.45935000000000004,94.0,11.45,9.6,35.45,12.75,48.2,9.55
415,TEX,L,22,5,3,1,1,1,106.65,0.4551,87.4,11.75,9.05,32.05,11.1,43.15,8.3,SXF,15,5,2,1,1,1,107.6,0.45495,85.3,11.0,11.75,32.55,9.1,41.65,9.4
416,MIA,W,50,7,3,2,2,2,110.85,0.46885000000000004,86.0,12.6,18.15,34.75,9.4,44.15,8.2,DET,20,5,2,1,1,1,107.2,0.43975,90.75,10.7,16.8,31.55,13.35,44.9,6.15
417,NOP,L,29,5,1,1,1,1,114.05,0.4918,87.1,10.2,18.35,33.25,11.3,44.55,8.85,PHX,57,6,3,2,2,2,116.95,0.4969500000000001,90.45,11.3,15.85,35.55,8.8,44.35,8.5
418,GRG,W,20,6,4,1,1,1,111.5,0.4721,86.95,12.05,11.15,36.35,10.25,46.6,7.0,GBO,10,0,0,0,0,0,105.05,0.45194999999999996,83.15,13.05,9.75,32.5,8.85,41.35,8.2
419,ACC,W,24,5,2,2,2,2,113.0,0.4803,89.75,11.3,9.6,34.8,10.75,45.55,8.85,SCW,19,5,2,1,1,1,110.9,0.45499999999999996,90.2,11.95,10.4,34.95,11.55,46.5,8.5
420,CLC,L,11,3,2,0,0,0,104.25,0.4386,87.55,10.6,10.1,37.7,11.95,49.65,6.9,DEL,31,8,4,0,0,0,121.75,0.47809999999999997,94.4,14.5,10.95,34.45,11.85,46.3,12.4
421,IND,L,25,4,1,1,1,1,115.65,0.4727,91.55,12.75,16.5,34.1,11.95,46.05,6.2,MEM,50,6,4,0,0,0,121.2,0.47400000000000003,96.65,10.75,19.05,36.35,15.85,52.2,8.9
422,ORL,L,19,5,2,1,1,1,109.4,0.44825,88.9,12.65,17.15,37.2,8.4,45.6,6.9,BKN,38,4,3,2,2,2,109.8,0.4615499999999999,89.3,11.85,15.85,30.3,10.95,41.25,7.3
423,LAL,L,29,3,2,0,0,0,110.5,0.46959999999999996,87.6,12.1,16.2,33.05,9.55,42.6,7.45,TOR,40,5,3,0,0,0,111.95,0.4566,91.15,11.75,17.2,32.05,13.3,45.35,8.55
424,CLE,W,40,3,2,1,1,1,105.35,0.46399999999999997,82.75,10.8,17.85,32.7,10.35,43.05,7.05,LAC,37,7,2,0,0,0,110.25,0.4723499999999999,88.5,12.4,14.45,35.55,9.3,44.85,7.2
425,WES,L,17,6,2,2,2,2,113.15,0.46130000000000004,88.25,13.7,11.15,33.3,9.3,42.6,8.95,CPS,16,3,3,1,1,1,114.6,0.45730000000000004,93.45,9.7,11.9,34.05,11.9,45.95,8.1
426,LAK,W,12,4,2,0,0,0,110.8,0.46085000000000004,86.6,14.4,9.75,32.1,8.95,41.05,8.4,WCB,13,5,1,1,1,1,107.85,0.45970000000000005,85.9,9.9,11.75,34.3,10.3,44.6,9.95
427,SAS,L,29,4,2,0,0,0,116.25,0.4788,92.65,11.05,16.6,32.9,10.7,43.6,7.6,MIN,42,8,4,1,1,1,122.6,0.48064999999999997,90.45,15.85,19.95,34.25,9.5,43.75,9.0
428,TEX,W,21,5,2,1,1,1,106.4,0.45054999999999995,88.65,11.5,8.95,32.15,11.85,44.0,8.35,IWA,20,4,2,1,1,1,107.85,0.4528,88.55,11.15,10.4,37.65,12.55,50.2,6.5
429,UTA,L,44,6,3,2,2,2,113.0,0.47485,85.75,14.65,17.05,34.7,11.0,45.7,7.6,MIL,43,7,4,0,0,0,121.6,0.48919999999999997,89.25,14.6,19.7,35.5,10.15,45.65,7.4
430,GSW,W,51,4,3,0,0,0,114.95,0.48075,87.85,15.35,15.3,33.65,9.25,42.9,8.7,WAS,29,3,1,0,0,0,108.5,0.4650499999999999,86.15,11.3,17.0,31.8,9.35,41.15,6.95
431,BIR,L,21,5,2,1,1,1,112.75,0.4710000000000001,87.3,13.65,11.05,32.6,10.1,42.7,8.35,RGV,29,8,4,3,3,3,126.8,0.48584999999999995,93.55,14.75,13.15,35.25,15.75,51.0,10.0
432,PHI,L,43,7,3,1,1,1,110.7,0.45920000000000005,83.55,11.6,22.8,33.55,8.55,42.1,6.75,DEN,41,7,3,0,0,0,117.4,0.4946499999999999,85.55,13.15,19.65,36.8,9.2,46.0,7.35
433,OKL,W,22,3,1,3,3,3,111.15,0.46735,87.75,11.75,10.85,36.0,10.35,46.35,9.6,SLC,11,3,2,0,0,0,111.7,0.4657000000000001,88.6,11.7,10.85,32.15,11.05,43.2,7.95
434,SAC,W,28,2,1,0,0,0,111.3,0.47350000000000003,86.6,10.85,18.65,32.3,8.65,40.95,7.2,CHI,45,5,2,1,1,1,116.8,0.50695,87.65,9.7,18.3,35.35,7.8,43.15,6.65
435,OKC,L,21,2,0,0,0,0,107.25,0.44094999999999995,90.5,11.85,15.6,35.2,10.5,45.7,8.5,CHA,34,4,3,2,2,2,115.9,0.45925000000000005,91.7,13.45,18.45,34.95,12.1,47.05,8.6
436,ATL,W,35,6,3,0,0,0,116.0,0.48345000000000005,88.65,12.5,18.2,32.95,10.1,43.05,7.1,POR,26,4,1,1,1,1,104.3,0.43244999999999995,87.55,12.1,16.7,32.75,10.15,42.9,7.5
437,OKC,L,21,3,1,1,1,1,106.85,0.44044999999999995,90.25,12.0,15.35,35.4,10.3,45.7,8.6,MEM,49,6,3,1,1,1,119.5,0.46915000000000007,96.5,10.4,18.8,35.95,15.9,51.85,9.0
438,PHX,W,56,6,3,4,4,4,116.65,0.4941000000000001,89.55,11.7,16.65,35.65,8.6,44.25,8.1,LAL,29,3,2,0,0,0,110.3,0.4702,87.5,11.85,16.25,33.1,9.55,42.65,7.6
439,BKN,W,37,4,2,2,2,2,110.2,0.46129999999999993,89.25,12.15,16.05,30.55,10.65,41.2,7.05,NYK,32,3,3,0,0,0,110.1,0.43505000000000005,88.45,12.65,20.55,35.75,12.65,48.4,6.95
440,BOS,L,43,8,5,0,0,0,114.8,0.4835,87.5,13.35,17.05,36.35,11.3,47.65,6.9,DAL,45,8,4,1,1,1,110.35,0.4676,85.3,14.3,16.35,31.6,9.55,41.15,7.1
441,AUS,L,21,7,4,1,1,1,113.15,0.46085000000000004,94.05,11.25,9.85,35.2,13.1,48.3,9.45,IWA,19,3,1,1,1,1,108.85,0.4578499999999999,88.1,11.75,10.5,37.65,12.15,49.8,6.3
442,ACC,L,24,6,3,0,0,0,112.95,0.47905,89.7,11.6,9.65,35.6,10.4,46.0,8.55,MHU,16,5,3,1,1,1,110.4,0.4375,91.45,10.7,12.3,33.65,11.9,45.55,7.95
443,SCW,W,18,5,2,3,3,3,110.45,0.4517500000000001,90.3,12.1,10.3,34.3,11.35,45.65,8.65,GLI,9,1,1,2,2,2,103.2,0.45504999999999995,87.85,9.05,8.75,31.5,10.85,42.35,9.8
444,ORL,L,19,5,3,0,0,0,108.8,0.4483,88.55,12.2,17.3,36.65,8.4,45.05,7.0,PHI,42,7,3,3,3,3,110.65,0.4641,83.55,11.25,22.2,33.5,8.7,42.2,6.65
445,WIS,L,19,3,1,0,0,0,112.2,0.44905000000000006,90.9,11.55,11.45,35.85,11.25,47.1,7.45,MNE,20,4,2,2,2,2,110.75,0.4495,90.65,13.85,9.65,33.95,10.85,44.8,8.7
446,DET,L,20,6,3,0,0,0,107.25,0.43565000000000004,91.1,10.6,17.35,31.1,13.65,44.75,6.5,LAC,36,6,2,1,1,1,110.5,0.4721,88.1,12.65,14.85,35.85,9.15,45.0,7.3
447,NOP,W,28,4,1,2,2,2,112.8,0.48545,86.95,9.95,18.65,33.15,11.3,44.45,8.7,HOU,18,2,2,1,1,1,110.25,0.4537999999999999,87.75,13.35,17.4,30.1,9.8,39.9,7.3
448,ATL,W,34,6,3,2,2,2,115.5,0.4827,88.95,12.25,17.75,33.7,9.95,43.65,7.1,IND,25,4,2,0,0,0,115.55,0.47075000000000006,91.7,12.5,16.85,33.9,12.05,45.95,6.3
449,GSW,W,50,3,2,0,0,0,115.35,0.48319999999999996,87.8,15.3,15.35,33.8,9.25,43.05,8.95,MIL,43,7,5,1,1,1,120.85,0.4878499999999999,89.05,14.05,19.9,36.05,10.3,46.35,7.15
450,ACC,L,24,7,3,0,0,0,113.6,0.4784999999999999,89.7,11.45,10.4,36.2,10.45,46.65,8.6,MHU,15,4,3,0,0,0,109.5,0.43545,91.2,10.5,12.25,33.85,11.55,45.4,7.95
451,FWN,W,20,6,3,3,3,3,120.25,0.45265000000000005,96.5,14.3,11.65,33.45,12.9,46.35,10.4,CLC,11,3,2,0,0,0,104.45,0.4354,87.75,10.7,10.45,38.1,11.7,49.8,7.05
452,POR,W,25,4,0,1,1,1,103.65,0.43310000000000004,87.15,12.45,16.0,33.05,10.05,43.1,7.4,WAS,29,4,2,0,0,0,107.85,0.46685,86.25,11.15,16.1,32.2,9.45,41.65,6.75
453,LAK,L,12,5,2,0,0,0,110.1,0.45630000000000004,86.3,13.85,10.2,31.9,9.1,41.0,8.15,RAP,22,7,4,2,2,2,117.05,0.4711,90.95,11.45,12.45,36.1,12.8,48.9,8.75
454,CPS,W,15,3,2,0,0,0,114.8,0.45955,94.25,9.7,11.25,34.1,11.95,46.05,8.05,WCB,13,5,2,0,0,0,107.1,0.45664999999999994,85.5,10.15,11.55,34.4,10.2,44.6,10.15
455,MIA,L,50,8,4,0,0,0,111.7,0.4725,85.85,12.6,18.5,34.6,9.45,44.05,8.15,MIN,41,7,4,1,1,1,123.15,0.484,90.8,15.8,19.65,33.75,9.6,43.35,8.75
456,CHI,W,44,5,1,3,3,3,117.3,0.5121999999999999,87.45,9.6,18.2,35.2,7.9,43.1,6.15,CLE,40,3,2,1,1,1,105.5,0.46610000000000007,82.25,10.85,18.05,32.9,10.85,43.75,6.95
457,SAS,L,29,4,2,0,0,0,117.55,0.4869,92.6,11.1,16.25,32.95,10.5,43.45,7.7,IND,24,3,1,1,1,1,115.25,0.46814999999999996,91.45,12.75,17.0,33.55,12.1,45.65,6.25
458,UTA,W,43,6,2,3,3,3,110.9,0.46609999999999996,85.5,14.4,16.9,34.7,11.35,46.05,7.75,SAC,28,2,1,0,0,0,108.8,0.46375,86.65,10.5,18.3,32.55,9.0,41.55,7.25
459,DEL,W,30,8,4,2,2,2,120.8,0.473,94.2,14.45,11.25,34.6,11.75,46.35,12.15,LIN,21,8,4,1,1,1,110.8,0.44925000000000004,91.1,13.45,9.85,35.75,13.85,49.6,8.65
460,SBL,W,25,7,3,2,2,2,116.45,0.47355,93.75,10.8,10.85,35.75,12.05,47.8,10.3,STO,19,4,3,2,2,2,104.95,0.471,85.5,10.85,8.75,31.6,10.35,41.95,9.25
461,DEN,L,41,8,4,1,1,1,117.45,0.4920999999999999,85.75,13.2,19.85,37.0,9.2,46.2,7.6,TOR,39,5,2,0,0,0,111.8,0.45499999999999996,91.4,11.95,16.95,32.75,12.75,45.5,8.7
462,TEX,W,20,5,2,2,2,2,106.05,0.44810000000000005,88.7,11.35,9.15,31.75,11.9,43.65,8.35,BIR,21,5,2,1,1,1,113.2,0.47620000000000007,86.5,13.65,11.15,32.3,9.9,42.2,8.15
463,ORL,W,18,4,2,1,1,1,108.6,0.4513,88.25,12.0,17.1,36.3,8.05,44.35,7.15,MIN,41,8,5,0,0,0,123.4,0.4833,91.05,15.55,20.05,33.7,9.85,43.55,8.85
464,SXF,L,15,6,3,0,0,0,107.7,0.45555,85.3,11.1,11.65,32.5,8.8,41.3,9.65,AUS,20,6,3,3,3,3,113.9,0.46420000000000006,94.25,10.8,10.2,35.15,13.3,48.45,9.85
465,RGV,W,28,8,4,0,0,0,126.2,0.48229999999999984,93.45,14.4,13.4,35.25,15.7,50.95,10.6,IWA,19,4,1,0,0,0,109.3,0.4598000000000001,88.05,11.85,10.6,38.15,12.1,50.25,6.05
466,MIA,W,49,7,3,0,0,0,111.35,0.47365,85.25,12.85,18.3,34.45,9.4,43.85,8.1,CLE,40,4,2,2,2,2,105.45,0.4699000000000001,82.15,10.9,17.45,32.7,10.95,43.65,7.05
467,NOP,L,28,5,2,0,0,0,112.15,0.4845499999999999,86.8,9.65,18.6,33.2,11.2,44.4,8.5,CHA,33,3,2,0,0,0,114.45,0.45375,91.45,12.85,18.8,34.75,12.25,47.0,8.4
468,HOU,L,18,2,2,0,0,0,110.4,0.4513,87.9,13.55,17.65,29.95,9.95,39.9,7.35,DAL,44,7,4,2,2,2,109.9,0.46915000000000007,84.6,14.2,16.4,31.5,9.4,40.9,7.3
469,ATL,W,33,5,2,0,0,0,115.55,0.48155000000000003,88.85,12.55,17.8,34.0,9.55,43.55,7.45,LAC,36,7,3,1,1,1,111.0,0.46845,88.7,12.6,15.5,36.15,9.45,45.6,7.4
470,LAL,W,28,2,1,0,0,0,110.0,0.46855,87.2,11.8,16.6,33.45,9.6,43.05,7.95,WAS,29,4,2,0,0,0,108.3,0.46775,86.3,11.2,16.3,31.9,9.4,41.3,6.75
471,SAS,W,28,4,1,2,2,2,117.8,0.49050000000000005,92.8,11.3,15.5,32.5,10.4,42.9,7.5,UTA,43,7,3,1,1,1,111.35,0.4687999999999999,84.85,14.25,17.6,34.5,10.9,45.4,7.4
472,MEM,W,48,6,3,1,1,1,119.7,0.47325,95.4,10.5,19.2,35.95,15.6,51.55,9.15,NYK,32,3,3,0,0,0,109.9,0.4354,88.5,12.95,19.95,35.65,12.65,48.3,6.85
473,BOS,W,42,8,4,2,2,2,114.9,0.48235,87.5,14.0,16.7,36.95,11.2,48.15,6.65,DET,20,6,3,1,1,1,107.35,0.43570000000000003,91.8,10.7,16.75,30.9,13.55,44.45,7.0
474,PHX,L,56,7,4,1,1,1,116.3,0.49349999999999994,89.25,11.5,16.9,35.65,8.8,44.45,8.05,TOR,38,4,2,0,0,0,111.2,0.4567,90.65,11.85,16.85,32.25,12.55,44.8,8.55
475,CLC,W,10,2,1,0,0,0,102.6,0.4281,87.65,10.55,10.15,38.15,11.8,49.95,7.0,WIS,19,3,1,3,3,3,112.9,0.45485,90.45,11.55,11.4,36.4,11.2,47.6,7.45
476,MNE,L,20,5,2,1,1,1,110.75,0.45015,89.95,14.35,9.65,34.6,10.85,45.45,8.65,MCC,26,6,2,2,2,2,116.45,0.46525,92.25,11.95,11.95,38.2,12.1,50.3,7.5
477,TEX,W,19,4,2,1,1,1,106.15,0.4472500000000001,89.3,11.25,9.05,31.6,11.95,43.55,8.5,SLC,11,3,3,1,1,1,112.15,0.4706,88.55,11.4,10.85,32.25,10.75,43.0,7.95
478,OKL,L,22,3,1,1,1,1,109.75,0.4646,87.25,11.55,10.65,36.25,10.4,46.65,9.3,RGV,27,8,4,2,2,2,125.4,0.48024999999999995,94.05,14.05,13.0,35.15,15.9,51.05,10.85
479,MNE,W,19,4,1,0,0,0,110.75,0.45149999999999996,89.9,14.45,9.5,34.65,10.7,45.35,8.4,MCC,26,7,3,2,2,2,117.35,0.4731000000000001,91.6,11.9,12.05,38.1,11.6,49.7,7.6
480,STO,W,18,4,3,2,2,2,104.05,0.4686,85.4,10.7,8.6,31.55,10.15,41.7,9.15,SCW,18,5,3,2,2,2,111.7,0.45830000000000004,90.3,12.8,10.05,34.15,11.05,45.2,8.8
481,SXF,L,15,7,4,0,0,0,107.35,0.4550500000000001,85.05,11.0,11.7,32.4,9.1,41.5,9.3,AUS,19,5,2,2,2,2,113.5,0.46060000000000006,94.6,10.95,9.9,34.75,13.45,48.2,9.95
482,GRG,W,19,5,4,1,1,1,111.2,0.47024999999999995,86.55,12.15,11.25,36.55,10.3,46.85,6.9,WCB,13,5,3,1,1,1,107.55,0.45824999999999994,84.55,10.15,12.25,34.35,10.35,44.7,9.95
483,LAK,L,12,5,3,0,0,0,108.75,0.45520000000000005,85.4,13.3,10.4,31.9,9.1,41.0,8.25,DEL,29,8,4,1,1,1,117.85,0.4643,94.45,13.9,10.75,34.5,11.8,46.3,12.05
484,CPS,L,15,4,2,2,2,2,113.85,0.46065000000000006,93.8,9.25,11.05,34.2,11.6,45.8,8.05,RAP,21,6,4,1,1,1,115.15,0.46405,90.2,11.25,12.55,36.2,12.55,48.75,8.8
485,PHI,L,42,8,4,2,2,2,110.7,0.46884999999999993,83.45,11.05,21.65,33.4,8.5,41.9,6.75,BKN,36,4,1,2,2,2,108.55,0.45430000000000004,89.1,11.6,16.35,30.6,11.05,41.65,6.65
486,WES,L,17,7,3,1,1,1,113.45,0.46245,88.65,13.6,11.1,33.3,9.0,42.3,9.05,CCG,22,7,4,2,2,2,115.35,0.4862,88.85,9.55,12.6,32.95,13.25,46.2,9.75
487,SBL,W,24,7,3,2,2,2,116.25,0.47205,93.65,10.7,11.1,36.0,12.15,48.15,10.15,MHU,15,5,3,0,0,0,108.85,0.42965,91.5,10.75,12.25,33.75,11.55,45.3,7.95
488,DEN,L,41,9,4,3,3,3,118.55,0.4948499999999999,86.0,13.6,19.85,36.95,9.2,46.15,7.75,GSW,49,3,1,1,1,1,114.4,0.48105000000000003,87.55,15.25,15.05,33.9,9.35,43.25,8.9
489,GBO,L,10,1,0,0,0,0,104.95,0.45385,82.85,12.9,9.95,32.1,9.0,41.1,7.85,FWN,19,5,2,0,0,0,120.2,0.44889999999999997,97.1,14.05,11.9,33.5,13.0,46.5,10.6
490,LAC,W,35,7,3,1,1,1,110.35,0.46495,88.35,12.5,15.85,36.15,9.4,45.55,7.45,WAS,29,5,2,0,0,0,108.7,0.46835000000000004,86.3,11.15,16.65,32.3,9.4,41.7,6.6
491,DET,L,20,6,4,0,0,0,107.5,0.43810000000000004,91.45,10.7,16.9,31.05,13.5,44.55,6.9,CHI,43,5,0,3,3,3,117.15,0.5089500000000001,88.1,10.2,17.35,35.7,8.3,44.0,5.85
492,UTA,W,42,7,3,2,2,2,110.75,0.4664499999999999,85.25,13.9,17.35,34.2,11.15,45.35,7.6,POR,25,4,0,0,0,0,104.85,0.4405,86.5,12.8,16.15,33.45,9.95,43.4,7.5
493,LIN,L,21,8,5,2,2,2,111.95,0.45305000000000006,90.65,13.5,10.2,35.45,13.05,48.5,8.85,GRG,18,4,4,0,0,0,111.1,0.4704,86.65,12.05,11.1,36.35,10.55,46.9,6.95
494,MIN,W,40,8,5,3,3,3,122.25,0.4791,90.85,15.15,20.2,33.5,10.1,43.6,8.75,OKC,21,3,1,0,0,0,106.1,0.43915,90.15,11.9,15.0,35.25,10.4,45.65,8.9
495,SAC,L,28,3,2,0,0,0,110.15,0.46769999999999995,87.25,10.65,18.2,32.8,9.25,42.05,6.9,DEN,40,9,4,3,3,3,118.75,0.49189999999999995,86.1,13.7,20.35,36.9,9.5,46.4,7.55
496,MIA,L,49,8,4,1,1,1,112.5,0.47845000000000004,84.9,13.1,18.7,34.5,9.4,43.9,8.15,PHX,55,7,3,0,0,0,116.5,0.49449999999999994,89.25,11.6,16.8,35.25,9.0,44.25,8.15
497,HOU,W,17,1,1,0,0,0,109.25,0.44715,87.6,13.8,17.35,29.55,10.05,39.6,7.2,LAL,28,2,1,3,3,3,108.7,0.46749999999999997,86.65,11.45,16.35,33.05,9.6,42.65,7.65
498,MIL,W,42,6,5,0,0,0,120.95,0.4865499999999999,89.2,14.1,20.05,36.25,10.4,46.65,7.15,ATL,33,5,3,2,2,2,115.3,0.4845,87.95,12.7,17.9,33.65,9.5,43.15,7.3
499,CHA,L,33,4,2,1,1,1,113.95,0.4521,91.55,12.65,18.7,35.35,12.05,47.4,8.3,BOS,41,8,4,2,2,2,114.4,0.48014999999999997,86.95,13.95,17.15,37.1,10.8,47.9,6.5
500,DAL,L,44,8,5,0,0,0,111.1,0.47520000000000007,84.55,14.45,16.35,32.25,9.3,41.55,7.2,NYK,31,3,2,1,1,1,109.1,0.4328,88.15,12.95,19.85,35.3,12.65,47.95,7.0
501,BIR,W,20,5,2,0,0,0,113.3,0.47940000000000005,86.05,13.65,11.0,31.9,9.6,41.5,8.1,IWA,19,4,2,1,1,1,109.1,0.4628,87.75,11.7,10.4,38.5,11.7,50.2,6.6
502,NOP,L,28,5,3,2,2,2,112.9,0.4857999999999999,86.55,9.6,19.4,33.3,11.3,44.6,8.3,ORL,17,3,2,0,0,0,108.45,0.44980000000000003,88.5,11.85,17.1,36.0,7.85,43.85,7.25
503,SAS,L,28,5,1,0,0,0,117.7,0.48735,93.35,11.25,15.55,32.7,10.85,43.55,7.4,TOR,37,3,2,1,1,1,111.5,0.45879999999999993,90.5,12.1,16.7,32.3,12.25,44.55,8.5
504,OKL,L,22,4,1,1,1,1,110.05,0.46630000000000005,86.85,11.3,11.1,36.7,10.4,47.1,9.4,RGV,26,8,4,1,1,1,125.3,0.47909999999999986,94.85,14.35,12.6,34.85,15.9,50.75,11.05
