,H_TEAM,H_TEAM_WIN,H_SSN_W,H_LAST10_W,H_LAST5_W,H_SEASON_W_OPP,H_LAST10_W_OPP,H_LAST5_W_OPP,H_AVG_PTS,H_AVG_FG_PCT,H_AVG_FGA,H_AVG_FG3M,H_AVG_FTM,H_AVG_DREB,H_AVG_OREB,H_AVG_REB,H_AVG_STL,A_TEAM,A_SSN_W,A_LAST10_W,A_LAST5_W,A_SSN_W_OPP,A_LAST10_W_OPP,A_LAST5_W_OPP,A_AVG_PTS,A_AVG_FG_PCT,A_AVG_FGA,A_AVG_FG3M,A_AVG_FTM,A_AVG_DREB,A_AVG_OREB,A_AVG_REB,A_AVG_STL
0,MIA,L,63,5,2,2,2,2,110.85,0.4617,82.2,12.9,22.25,33.65,7.7,41.35,7.05,LAL,72,7,3,5,5,3,113.15,0.48995,83.75,12.15,19.1,33.5,10.5,44.0,8.2
1,LAL,L,72,8,4,5,5,4,113.85,0.4913000000000001,84.55,12.2,18.75,33.65,10.65,44.3,8.0,MIA,62,5,2,1,1,1,109.9,0.4566,82.4,12.7,22.2,34.05,7.95,42.0,7.0
2,MIA,L,62,6,2,1,1,1,110.85,0.45965,82.95,12.85,22.0,34.15,7.9,42.05,7.3,LAL,71,8,4,4,4,4,114.95,0.4963,84.65,12.2,18.95,32.95,10.85,43.8,8.15
3,MIA,W,61,5,2,0,0,0,110.8,0.45644999999999997,83.85,12.9,21.6,34.75,8.4,43.15,7.45,LAL,71,9,4,4,4,4,115.3,0.4958,85.7,12.15,18.55,32.8,11.05,43.85,8.4
4,LAL,W,70,9,4,3,3,3,113.95,0.4932999999999999,84.7,11.45,19.3,33.2,10.85,44.05,8.65,MIA,61,6,2,0,0,0,110.7,0.45549999999999996,84.5,12.9,21.0,34.9,8.25,43.15,7.65
5,LAL,W,69,8,4,2,2,2,112.45,0.4883,84.9,10.95,19.0,32.75,10.9,43.65,8.65,MIA,61,7,3,0,0,0,111.6,0.45525000000000004,84.2,13.4,21.7,35.0,8.3,43.3,7.75
6,MIA,W,60,7,3,4,4,3,110.95,0.4492,84.05,13.5,22.05,34.6,8.8,43.4,7.85,BOS,63,4,2,4,4,2,110.1,0.45735000000000003,85.85,12.4,19.3,37.45,9.05,46.5,6.95
7,LAL,W,68,8,4,6,6,4,112.4,0.48605,85.15,10.95,19.05,32.55,10.85,43.4,8.95,DEN,60,5,2,2,2,1,107.7,0.47245,82.6,12.7,17.1,31.7,9.25,40.95,6.25
8,BOS,W,62,4,2,3,3,1,111.5,0.46315,85.6,12.8,19.5,37.45,8.7,46.15,7.1,MIA,60,8,4,4,4,4,110.7,0.4478000000000001,84.1,13.85,21.65,34.65,8.9,43.55,8.15
9,DEN,L,60,5,3,2,2,1,108.35,0.47634999999999994,82.6,12.85,17.0,31.6,9.45,41.05,6.35,LAL,67,8,4,5,5,4,111.3,0.48,85.25,10.95,18.85,32.7,10.65,43.35,8.9
10,MIA,W,59,8,3,3,3,3,111.35,0.45414999999999994,83.15,14.0,22.05,34.75,8.7,43.45,8.05,BOS,62,5,2,3,3,2,111.35,0.46109999999999995,85.75,12.6,19.75,37.3,8.8,46.1,7.3
11,DEN,W,59,5,3,1,1,1,109.35,0.4725499999999999,84.35,12.75,17.0,31.85,9.6,41.45,6.45,LAL,67,9,5,5,5,4,111.15,0.47359999999999997,85.2,11.2,19.55,33.35,11.0,44.35,8.65
12,LAL,W,66,9,5,4,4,4,112.05,0.476,85.5,11.2,19.75,33.7,10.8,44.5,8.8,DEN,59,6,3,1,1,1,109.95,0.47509999999999997,84.85,13.05,16.4,32.3,9.8,42.1,6.1
13,MIA,L,59,9,4,3,3,3,111.55,0.45620000000000005,83.1,14.15,21.8,35.15,8.35,43.5,8.1,BOS,61,5,2,2,2,2,111.9,0.46425,85.35,13.05,19.75,36.8,8.6,45.4,7.35
14,LAL,W,65,8,4,3,3,3,111.7,0.47795000000000004,84.95,11.1,19.8,34.55,10.7,45.25,8.45,DEN,59,7,3,1,1,1,110.85,0.47784999999999994,85.25,13.3,16.15,32.5,10.05,42.55,6.25
15,BOS,L,61,6,2,2,2,2,112.45,0.4596,86.3,13.1,20.15,36.75,9.0,45.75,7.5,MIA,58,9,4,2,2,2,111.2,0.45470000000000005,82.95,14.0,22.0,35.6,8.1,43.7,7.75
16,LAC,L,60,6,2,5,5,2,116.7,0.48014999999999997,85.95,13.25,20.85,36.0,8.85,44.85,7.2,DEN,58,6,3,5,5,3,111.7,0.47729999999999995,85.75,13.0,16.9,32.25,9.95,42.2,6.55
17,BOS,L,61,7,2,2,2,2,112.35,0.46075,86.3,12.95,20.0,37.1,9.2,46.3,7.5,MIA,57,8,4,1,1,1,110.55,0.4547,82.1,13.9,22.25,35.35,8.0,43.35,7.75
18,DEN,W,57,5,2,4,4,2,111.4,0.47215000000000007,86.5,12.8,16.9,31.75,10.3,42.05,6.5,LAC,60,6,3,5,5,3,116.9,0.4776000000000001,86.65,13.45,20.75,36.55,8.8,45.35,6.85
19,LAL,W,64,7,4,4,4,3,110.95,0.4763,85.1,10.45,19.8,33.7,10.95,44.65,8.7,HOU,55,4,2,3,3,2,112.75,0.43775,87.0,17.65,18.9,33.8,6.0,39.8,10.0
20,LAC,L,60,7,4,5,5,4,116.9,0.4801,86.4,13.4,20.6,37.1,8.55,45.65,6.9,DEN,56,4,2,3,3,1,111.35,0.4750500000000001,86.25,12.8,16.65,31.85,10.3,42.15,6.65
21,TOR,L,64,7,3,4,4,3,110.95,0.44384999999999997,86.6,15.05,18.9,37.65,8.45,46.1,8.0,BOS,60,7,2,6,6,2,113.6,0.4647999999999999,86.3,13.15,20.35,37.45,9.05,46.5,7.35
22,HOU,L,55,5,2,3,3,3,113.7,0.43755,88.2,18.05,18.45,34.5,6.4,40.9,10.05,LAL,63,7,4,3,3,2,110.55,0.47485,85.05,10.75,19.4,33.6,10.75,44.35,8.6
23,BOS,L,60,7,3,6,6,3,111.7,0.46499999999999997,85.35,12.45,19.95,36.45,8.8,45.25,7.75,TOR,63,7,2,3,3,2,109.4,0.4459999999999999,85.1,14.6,18.8,37.55,8.4,45.95,7.9
24,DEN,L,56,5,3,3,3,1,112.3,0.47485,87.3,12.9,16.7,31.8,10.75,42.55,6.95,LAC,59,7,4,4,4,4,117.05,0.48130000000000006,86.3,13.8,20.25,37.15,8.6,45.75,6.75
25,HOU,L,55,5,3,3,3,3,112.75,0.43295000000000006,88.0,18.15,18.3,34.7,6.6,41.3,10.1,LAL,62,6,4,2,2,2,110.55,0.4697000000000001,85.5,10.75,19.8,33.7,10.75,44.45,8.7
26,MIL,L,68,5,2,2,2,2,115.75,0.4666,86.6,14.0,21.05,39.9,9.0,48.9,6.85,MIA,56,7,4,5,5,3,110.3,0.45395,82.65,14.1,21.4,34.55,8.2,42.75,7.85
27,TOR,L,63,8,3,3,3,2,110.0,0.4483,85.0,14.65,19.05,38.2,8.6,46.8,7.95,BOS,59,7,3,5,5,3,111.85,0.4623500000000001,86.15,12.55,19.7,36.15,9.15,45.3,7.95
28,DEN,L,56,5,4,3,3,2,111.4,0.47365,85.75,12.85,17.45,32.25,10.85,43.1,6.65,LAC,58,7,3,3,3,3,117.95,0.47895000000000004,87.15,14.25,20.2,37.05,9.0,46.05,6.65
29,MIA,L,56,8,5,5,5,4,109.55,0.45599999999999996,81.45,13.9,21.65,34.85,8.15,43.0,7.8,MIL,67,5,2,1,1,1,114.6,0.46105,86.5,14.2,20.8,39.9,9.1,49.0,6.75
30,LAL,W,61,5,4,1,1,1,110.35,0.46230000000000004,85.9,10.45,20.8,34.2,10.8,45.0,8.7,HOU,55,5,3,3,3,3,113.15,0.43615000000000004,88.1,17.8,18.45,34.75,6.45,41.2,10.2
31,BOS,L,59,8,4,5,5,3,112.4,0.46100000000000013,87.0,12.85,19.45,35.95,9.4,45.35,8.1,TOR,62,8,3,2,2,2,110.9,0.45235000000000003,84.8,14.75,19.35,38.25,8.3,46.55,8.25
32,LAC,L,58,7,4,3,3,3,118.05,0.47824999999999995,87.05,14.15,20.6,37.1,8.8,45.9,6.45,DEN,55,4,3,2,2,2,110.75,0.4746,85.35,12.8,17.05,32.55,10.3,42.85,6.5
33,MIA,W,55,7,5,4,4,4,109.0,0.45504999999999995,81.85,13.45,21.35,34.6,8.2,42.8,8.2,MIL,67,5,3,1,1,1,116.15,0.46690000000000004,86.85,14.3,20.85,39.55,9.05,48.6,6.7
34,LAL,L,61,5,4,1,1,1,111.5,0.4679499999999999,86.05,10.55,20.75,34.3,10.8,45.1,8.75,HOU,54,4,2,2,2,2,112.85,0.4342499999999999,88.45,17.55,18.4,34.25,6.8,41.05,10.05
35,LAC,W,57,7,3,2,2,2,118.05,0.4729,87.05,14.3,21.35,37.7,8.8,46.5,6.35,DEN,55,4,3,2,2,2,111.35,0.4753000000000001,85.9,13.15,16.7,33.25,10.0,43.25,6.6
36,BOS,L,59,9,5,5,5,4,111.95,0.4561,87.55,12.9,19.35,35.7,9.7,45.4,8.1,TOR,61,8,3,1,1,1,111.75,0.4528499999999999,84.6,14.75,20.3,38.4,8.15,46.55,8.4
37,MIL,L,67,5,4,1,1,1,115.6,0.46595000000000003,87.05,14.55,20.05,39.9,8.45,48.35,6.8,MIA,54,6,5,3,3,3,109.0,0.45815,81.75,13.7,20.7,34.55,8.15,42.7,8.0
38,HOU,W,53,4,2,4,4,2,112.6,0.43740000000000007,87.85,17.45,18.25,34.05,6.9,40.95,9.95,OKC,52,5,3,5,5,3,108.15,0.4478999999999999,86.65,12.25,19.0,36.65,8.95,45.6,7.65
39,DEN,W,54,4,2,6,6,2,112.45,0.48195000000000005,86.0,13.4,16.35,32.55,10.05,42.6,7.0,UTA,50,4,3,3,3,3,111.3,0.46665,84.1,15.1,18.0,31.85,9.45,41.3,7.45
40,TOR,L,61,8,4,1,1,1,112.95,0.4561,84.4,14.9,20.95,38.6,8.25,46.85,8.35,BOS,58,9,5,4,4,4,112.45,0.45829999999999993,88.05,12.7,19.25,35.5,10.15,45.65,8.3
41,MIL,L,67,6,4,1,1,1,116.35,0.46415000000000006,88.0,14.4,20.35,40.8,8.65,49.45,6.9,MIA,53,6,4,2,2,2,108.5,0.4564500000000001,81.85,14.0,20.1,34.85,7.85,42.7,7.8
42,OKC,W,51,4,2,4,4,2,107.65,0.44755,86.25,12.1,19.05,36.35,8.85,45.2,7.5,HOU,53,5,3,4,4,3,112.85,0.43285,88.5,17.05,19.2,34.0,7.45,41.45,9.55
43,TOR,L,61,9,5,1,1,1,114.15,0.4607,84.65,14.9,21.15,38.35,8.3,46.65,8.3,BOS,57,8,4,3,3,3,112.85,0.45614999999999994,89.05,12.6,19.25,34.7,10.55,45.25,8.4
44,UTA,L,50,5,3,3,3,3,111.55,0.46929999999999994,84.4,14.7,17.95,32.15,9.5,41.65,7.3,DEN,53,3,2,5,5,2,112.2,0.481,86.6,12.9,16.1,32.0,10.35,42.35,6.95
45,DAL,L,49,4,2,3,3,2,118.7,0.46210000000000007,91.3,14.1,20.6,36.1,9.3,45.4,6.2,LAC,56,7,3,6,6,3,117.95,0.4713,86.7,14.3,21.85,37.25,8.7,45.95,6.3
46,LAL,W,60,5,3,5,5,3,111.05,0.46645000000000003,86.5,10.5,20.15,34.1,10.75,44.85,8.65,POR,39,6,2,2,2,2,116.55,0.4622,89.35,13.3,20.55,33.35,10.1,43.45,7.7
47,MIL,W,66,5,3,7,7,4,114.9,0.46175000000000005,87.9,13.95,19.85,40.35,8.7,49.05,6.85,ORL,38,2,2,1,1,1,113.1,0.4549,88.2,12.4,20.8,33.55,9.5,43.05,7.35
48,HOU,W,52,4,2,3,3,2,113.3,0.4321,88.2,17.1,20.0,33.05,7.35,40.4,9.5,OKC,51,5,2,4,4,3,107.95,0.44994999999999996,86.2,12.05,19.0,35.75,8.35,44.1,7.75
49,DEN,W,52,3,1,4,4,2,111.35,0.47809999999999997,86.7,12.25,16.3,32.05,11.05,43.1,7.05,UTA,50,5,4,3,3,3,112.5,0.4726,84.65,14.9,17.9,32.55,9.7,42.25,7.1
50,LAC,W,55,6,3,5,5,3,117.05,0.46935000000000004,86.3,13.85,22.2,36.75,8.6,45.35,6.35,DAL,49,5,2,3,3,2,119.5,0.4629,91.8,14.6,20.3,37.05,9.25,46.3,6.1
51,ORL,L,38,3,2,1,1,1,113.45,0.45859999999999995,88.05,12.25,20.8,33.2,9.75,42.95,7.45,MIL,65,4,3,6,6,4,113.5,0.45709999999999995,87.7,13.45,19.95,40.6,9.05,49.65,6.85
52,MIA,W,52,5,3,6,6,4,109.35,0.457,81.85,14.3,20.55,34.45,7.5,41.95,7.6,IND,50,5,2,1,1,1,108.9,0.4755000000000001,86.95,10.75,15.55,34.65,7.8,42.45,8.5
53,OKC,W,50,4,2,3,3,3,107.7,0.44994999999999996,86.1,11.95,18.95,35.25,8.4,43.65,7.75,HOU,52,5,2,3,3,2,113.15,0.43045,88.55,16.7,20.25,33.5,7.55,41.05,9.65
54,POR,L,39,7,3,2,2,2,117.3,0.4676,89.3,13.5,20.2,34.25,9.55,43.8,7.55,LAL,59,4,3,4,4,3,108.7,0.45899999999999996,86.5,10.1,19.5,34.25,10.8,45.05,8.55
55,PHI,L,48,4,1,3,3,1,113.7,0.45965,89.65,13.05,18.55,34.65,12.0,46.65,6.75,BOS,56,8,4,4,4,4,112.85,0.4525,89.95,12.65,19.1,35.1,10.75,45.85,8.75
56,UTA,W,49,4,3,2,2,2,112.5,0.46855,85.45,15.15,17.45,32.95,10.15,43.1,7.35,DEN,52,4,1,4,4,3,111.65,0.4819,85.85,12.3,16.75,32.6,10.55,43.15,7.25
57,DAL,W,48,4,1,2,2,1,118.1,0.4616999999999999,90.8,14.55,20.15,36.65,9.15,45.8,6.2,LAC,55,7,4,5,5,4,117.0,0.4731000000000001,85.9,14.05,21.65,36.85,8.75,45.6,6.3
58,BKN,L,39,5,1,1,1,1,111.65,0.4457999999999999,89.3,13.4,18.55,35.5,9.55,45.05,6.4,TOR,60,9,5,7,7,4,111.45,0.45035,84.35,14.3,21.35,37.65,8.4,46.05,8.4
59,POR,L,39,7,4,2,2,2,117.75,0.47205,89.25,13.3,20.05,34.15,9.85,44.0,7.65,LAL,58,4,2,3,3,3,108.7,0.45954999999999996,87.0,10.0,19.0,33.9,10.6,44.5,8.9
60,ORL,L,38,4,2,1,1,1,114.9,0.4630500000000001,88.75,11.9,21.1,33.95,9.95,43.9,7.3,MIL,64,4,2,5,5,4,114.1,0.4540499999999999,88.6,13.65,19.95,41.2,9.6,50.8,6.55
61,OKC,W,49,4,1,2,2,2,107.95,0.4553,85.3,11.95,19.1,34.4,8.4,42.8,7.75,HOU,52,6,2,3,3,3,114.8,0.43775,88.6,17.1,20.1,33.15,7.8,40.95,9.6
62,MIA,W,51,5,3,5,5,4,109.45,0.46030000000000004,82.05,14.5,19.75,34.2,7.45,41.65,7.4,IND,50,6,2,1,1,1,108.45,0.47329999999999994,87.25,10.55,15.4,34.9,8.1,43.0,8.4
63,PHI,L,48,4,1,3,3,2,113.7,0.46509999999999996,89.35,13.25,17.55,33.95,11.4,45.35,7.1,BOS,55,7,4,3,3,3,113.45,0.4586,89.8,12.8,18.65,34.75,11.05,45.8,8.75
64,BKN,L,39,5,2,1,1,1,112.95,0.45200000000000007,89.4,13.5,18.55,35.4,9.45,44.85,6.25,TOR,59,9,5,6,6,4,110.45,0.4427,84.35,14.3,21.75,36.95,8.45,45.4,8.2
65,UTA,W,48,4,2,1,1,1,111.45,0.4654,85.7,14.85,17.0,32.5,10.15,42.65,7.15,DEN,52,4,1,4,4,4,112.45,0.48570000000000013,86.0,12.15,16.9,32.45,10.4,42.85,7.5
66,DAL,L,48,4,2,2,2,1,117.55,0.4598000000000001,91.15,14.25,19.9,37.4,9.1,46.5,6.45,LAC,54,6,3,4,4,4,115.6,0.469,85.6,14.05,21.25,36.8,8.9,45.7,6.5
67,HOU,W,51,6,2,2,2,2,115.4,0.44184999999999997,88.35,16.95,20.35,33.3,7.5,40.8,9.75,OKC,49,5,2,2,2,2,109.6,0.4619,85.7,11.9,19.3,34.8,8.3,43.1,8.0
68,LAL,W,57,4,1,2,2,2,109.05,0.4577,87.5,9.95,19.3,33.95,10.6,44.55,8.95,POR,39,8,5,2,2,2,118.35,0.4751,89.45,13.35,19.9,34.35,9.85,44.2,7.6
69,MIL,W,63,3,1,4,4,4,113.95,0.4495,88.35,13.6,20.85,41.15,9.45,50.6,6.8,ORL,38,5,2,1,1,1,116.6,0.47015,89.3,12.25,20.65,34.3,10.1,44.4,7.2
70,IND,L,50,6,3,1,1,1,109.4,0.4796,87.5,10.45,15.15,35.65,8.25,43.9,8.2,MIA,50,4,2,4,4,4,110.3,0.4629,82.15,14.15,20.45,34.25,7.5,41.75,7.4
71,BOS,W,54,6,4,2,2,2,112.95,0.4569,90.0,12.8,18.25,34.95,10.95,45.9,8.85,PHI,48,4,1,3,3,3,115.1,0.46975,89.8,13.6,17.4,34.3,11.55,45.85,7.45
72,DEN,L,52,4,2,4,4,4,112.95,0.4918000000000001,85.75,11.95,16.9,32.65,10.2,42.85,8.05,UTA,47,4,1,0,0,0,110.8,0.4631,84.75,14.35,18.15,32.5,9.85,42.35,7.3
73,TOR,W,58,8,5,5,5,4,111.6,0.44639999999999996,84.6,14.7,21.6,37.5,8.55,46.05,8.3,BKN,39,5,3,1,1,1,113.3,0.45330000000000004,89.5,13.3,18.8,35.5,9.85,45.35,6.45
74,LAC,L,54,6,4,4,4,4,116.1,0.472,86.1,14.35,20.45,36.85,9.0,45.85,6.65,DAL,47,4,2,1,1,1,117.1,0.4586,90.95,14.65,19.45,36.9,8.9,45.8,6.2
75,HOU,W,50,6,2,1,1,1,115.25,0.44215,88.5,16.95,20.0,33.5,7.6,41.1,10.0,OKC,49,6,2,2,2,2,109.85,0.46290000000000003,85.85,11.7,19.45,34.35,8.65,43.0,8.5
76,LAL,L,57,5,1,2,2,2,110.1,0.46279999999999993,86.95,10.25,19.55,33.8,10.3,44.1,8.85,POR,38,7,4,1,1,1,118.65,0.47785,89.75,13.35,19.5,33.75,10.0,43.75,7.85
77,MIL,L,63,4,2,4,4,4,115.3,0.45635000000000003,88.15,13.75,21.05,41.4,9.1,50.5,6.85,ORL,37,4,1,0,0,0,116.25,0.47015,89.3,12.1,20.45,33.8,10.25,44.05,7.2
78,IND,L,50,7,3,1,1,1,108.4,0.47220000000000006,88.45,10.35,14.75,35.5,8.5,44.0,8.5,MIA,49,3,1,3,3,3,110.6,0.4610999999999999,82.9,14.3,20.2,34.8,7.65,42.45,7.3
79,DEN,W,51,3,1,3,3,3,112.6,0.4954500000000001,85.5,11.4,16.7,32.65,10.05,42.7,8.0,UTA,47,5,2,0,0,0,110.05,0.46275000000000005,84.4,13.9,18.25,32.7,9.35,42.05,7.05
80,TOR,W,57,8,4,4,4,4,110.8,0.44909999999999994,84.35,14.3,21.0,37.65,8.45,46.1,8.45,BKN,39,6,3,1,1,1,113.45,0.45389999999999997,89.7,13.45,18.5,35.5,10.05,45.55,6.55
81,LAC,W,53,6,4,3,3,3,115.35,0.46785,85.7,14.2,20.95,36.85,9.1,45.95,6.4,DAL,47,4,2,1,1,1,117.05,0.4567,91.2,14.75,19.4,37.0,8.9,45.9,6.3
82,BOS,W,53,6,4,1,1,1,113.1,0.4587,89.65,12.95,18.25,35.4,10.55,45.95,8.6,PHI,48,4,2,3,3,3,114.95,0.4642999999999999,90.75,13.8,17.25,34.15,11.35,45.5,7.7
83,POR,W,37,6,4,1,1,1,117.7,0.4796499999999999,89.75,13.25,18.35,33.85,10.0,43.85,7.55,MEM,38,3,2,1,1,1,110.25,0.44875,90.25,11.55,17.9,37.2,11.15,48.35,7.8
84,IND,W,49,7,3,0,0,0,108.25,0.46850000000000014,88.4,10.0,15.65,35.45,8.5,43.95,8.3,MIA,49,4,2,3,3,3,112.2,0.4718,82.5,14.75,19.95,34.35,7.15,41.5,7.8
85,TOR,W,56,8,4,0,0,0,109.5,0.44299999999999995,84.35,14.05,21.05,37.55,8.1,45.65,8.35,DEN,51,4,2,1,1,1,112.2,0.4988,85.0,10.9,16.7,32.6,10.0,42.6,7.9
86,HOU,L,50,6,2,1,1,1,117.2,0.44670000000000004,88.75,17.6,20.3,33.6,7.95,41.55,10.2,PHI,47,4,2,0,0,0,113.85,0.45824999999999994,90.7,13.1,17.95,33.85,11.5,45.35,7.8
87,LAC,W,52,6,3,2,2,2,116.65,0.4687499999999999,86.95,14.15,21.1,36.45,9.2,45.65,6.1,OKC,49,7,3,1,1,1,110.85,0.47000000000000003,85.15,11.65,19.7,34.25,8.35,42.6,8.8
88,MEM,W,37,2,1,0,0,0,109.55,0.4466000000000001,90.35,11.15,17.9,36.6,11.5,48.1,8.05,MIL,63,5,2,1,1,1,115.95,0.4628,87.8,13.8,20.75,42.05,9.05,51.1,6.55
89,BOS,L,53,6,4,1,1,1,114.95,0.46194999999999997,90.0,13.05,19.1,35.6,10.7,46.3,8.45,WAS,27,0,0,1,1,1,110.2,0.43735,88.4,12.2,21.0,30.9,9.8,40.7,8.5
90,LAL,L,57,5,2,2,2,2,109.85,0.46215,86.35,9.95,20.3,34.05,10.15,44.2,9.0,SAC,34,3,2,0,0,0,114.55,0.47235000000000005,88.05,12.7,19.05,34.2,8.65,42.85,8.1
91,PHX,W,37,9,5,2,2,2,115.15,0.4737000000000001,87.0,12.3,20.75,33.85,9.75,43.6,8.1,DAL,47,5,3,1,1,1,118.9,0.4600500000000001,91.8,15.15,19.65,37.4,9.05,46.45,6.5
92,UTA,W,46,4,1,0,0,0,109.35,0.46085000000000004,83.45,13.75,18.9,33.2,9.05,42.25,6.9,SAS,35,6,3,3,3,3,112.45,0.46534999999999993,88.05,10.7,19.65,34.6,8.85,43.45,8.45
93,BKN,L,39,6,4,1,1,1,112.55,0.45045,89.25,13.6,18.55,36.05,9.9,45.95,6.8,POR,36,5,4,0,0,0,116.75,0.47844999999999993,89.25,13.1,18.25,34.1,9.95,44.05,7.4
94,ORL,W,36,3,0,1,1,1,114.9,0.46130000000000004,90.3,11.8,20.1,34.05,10.75,44.8,7.45,NOP,38,5,2,0,0,0,115.35,0.4766499999999999,89.75,12.5,17.55,35.5,10.15,45.65,7.75
95,PHI,L,47,5,3,1,1,1,113.3,0.4582,91.25,12.65,17.35,33.9,11.6,45.5,7.5,TOR,55,8,4,2,2,2,110.1,0.44945,84.3,14.0,20.6,37.35,8.0,45.35,8.7
96,OKC,W,48,7,2,0,0,0,110.35,0.47104999999999997,84.95,11.4,19.45,33.9,7.95,41.85,8.85,MIA,49,4,2,1,1,1,112.65,0.4678,83.1,14.6,20.75,34.45,7.6,42.05,7.55
97,HOU,L,50,7,3,1,1,1,117.8,0.44955000000000006,88.3,17.45,20.95,33.45,7.9,41.35,10.25,IND,48,6,3,0,0,0,108.75,0.47465,87.7,9.9,15.75,35.15,8.3,43.45,8.05
98,DEN,L,51,4,3,2,2,2,112.45,0.49910000000000004,85.05,10.8,16.95,32.9,9.7,42.6,8.15,LAC,51,6,3,1,1,1,115.6,0.4638999999999999,87.2,14.15,20.65,36.6,9.15,45.75,5.65
99,ORL,L,36,4,1,3,3,3,115.9,0.4649,90.95,12.05,19.65,34.05,10.6,44.65,7.65,BKN,38,6,4,0,0,0,112.35,0.4467499999999999,89.9,13.45,18.7,35.8,10.25,46.05,6.5
100,SAC,W,33,2,1,1,1,1,114.5,0.4686,88.6,12.75,19.15,34.15,8.45,42.6,8.25,NOP,38,6,2,1,1,1,116.95,0.4777,90.25,12.85,18.1,35.85,10.6,46.45,7.7
101,SAS,W,34,6,3,2,2,2,112.0,0.46499999999999997,87.6,10.4,20.0,34.05,8.75,42.8,8.4,HOU,50,7,4,1,1,1,118.2,0.4525,88.6,17.5,20.5,33.25,8.05,41.3,10.05
102,DAL,L,47,6,3,2,2,2,117.7,0.45655,92.2,14.85,18.95,37.7,9.3,47.0,6.55,POR,35,5,3,1,1,1,115.25,0.47355,89.2,13.0,17.85,34.05,10.15,44.2,7.3
103,MEM,L,37,2,1,0,0,0,110.45,0.45225,90.15,11.4,17.75,37.1,11.35,48.45,7.9,BOS,52,6,4,1,1,1,115.9,0.4581999999999999,90.85,13.15,19.85,36.0,10.55,46.55,8.55
104,PHI,L,47,5,3,0,0,0,113.35,0.4584499999999999,90.8,12.45,18.0,34.2,11.8,46.0,7.85,PHX,36,8,5,1,1,1,114.25,0.46925000000000006,87.1,12.4,20.45,33.8,9.6,43.4,8.6
105,WAS,L,27,1,0,0,0,0,109.95,0.4361499999999999,88.95,12.05,20.7,30.75,10.1,40.85,9.0,MIL,62,4,1,3,3,3,115.95,0.46275000000000005,88.1,13.4,20.85,41.5,9.0,50.5,6.95
106,MIL,L,62,4,2,2,2,2,116.2,0.46345000000000003,88.45,13.35,20.75,41.25,9.0,50.25,7.1,TOR,54,8,4,0,0,0,110.35,0.45150000000000007,84.2,14.1,20.45,37.15,7.85,45.0,8.45
107,PHX,W,35,8,5,0,0,0,112.85,0.4667,86.45,12.1,20.35,33.05,9.15,42.2,8.4,OKC,48,8,3,2,2,2,110.85,0.47424999999999995,84.75,11.3,19.65,33.9,8.15,42.05,8.5
108,MIA,W,48,4,2,2,2,2,112.0,0.46695000000000003,82.6,14.6,20.7,33.7,7.25,40.95,7.55,IND,48,7,4,0,0,0,109.4,0.4794500000000001,88.1,9.75,15.35,34.9,8.3,43.2,8.15
109,UTA,L,46,4,1,2,2,2,109.45,0.46114999999999995,83.6,13.4,19.15,34.0,9.0,43.0,6.95,DAL,46,5,2,0,0,0,117.7,0.4539000000000001,92.15,15.0,19.3,38.3,9.5,47.8,6.55
110,LAL,W,56,4,1,2,2,2,109.65,0.46025,86.95,9.85,19.9,35.1,9.95,45.05,9.0,DEN,51,5,3,1,1,1,112.75,0.49805,85.2,11.05,17.0,33.05,9.65,42.7,8.2
111,POR,W,34,4,3,0,0,0,114.9,0.4735500000000001,89.3,12.8,17.6,33.75,10.4,44.15,7.15,PHI,47,6,3,1,1,1,113.25,0.4608499999999999,90.45,12.45,17.8,34.5,11.6,46.1,7.95
112,BOS,W,51,5,3,3,3,3,115.05,0.4579,90.0,13.1,19.85,35.85,10.4,46.25,8.65,ORL,36,5,2,0,0,0,116.7,0.4711,90.6,12.2,19.4,33.6,10.7,44.3,7.75
113,LAC,L,51,6,3,0,0,0,116.25,0.46820000000000006,87.2,14.1,20.55,37.25,9.15,46.4,5.8,BKN,37,6,3,0,0,0,110.95,0.43955,90.05,12.9,18.95,36.05,10.45,46.5,6.6
114,TOR,W,53,8,3,0,0,0,110.7,0.4514,85.05,14.2,19.9,36.95,8.0,44.95,8.2,MEM,37,3,1,0,0,0,111.05,0.4556000000000001,90.35,11.0,17.95,37.6,11.6,49.2,7.6
115,OKC,W,47,8,3,0,0,0,110.2,0.47429999999999994,84.35,10.65,20.05,33.8,8.2,42.0,8.35,WAS,27,1,0,1,1,1,110.5,0.4393000000000001,88.55,12.1,21.0,30.9,9.75,40.65,9.35
116,SAC,L,33,3,1,1,1,1,114.45,0.46585,89.3,12.95,18.8,34.3,8.7,43.0,8.1,HOU,49,6,4,1,1,1,116.3,0.44589999999999996,88.3,17.15,20.35,32.3,8.05,40.35,10.0
117,NOP,L,38,7,2,1,1,1,117.5,0.47894999999999993,90.2,13.0,18.3,36.1,10.6,46.7,7.85,SAS,33,5,3,1,1,1,111.9,0.4666499999999999,87.4,10.65,19.55,33.6,8.45,42.05,8.15
118,DEN,W,50,4,2,2,2,2,111.9,0.5019,83.9,11.15,16.65,32.65,9.45,42.1,8.05,UTA,46,5,2,0,0,0,109.0,0.46824999999999994,82.25,13.05,19.15,33.95,8.75,42.7,6.9
